application_id,customer_record_id,application_date,requested_limit,annual_revenue,years_in_business,industry
APP008694,C004269,2023-08-31,3605.02,42306.06,3.0,Automotive
APP008695,C004269,2023-09-08,6530.55,35337.59,4.2,Food Services
APP008696,C004270,2024-04-26,18601.12,130912.15,20.5,Automotive
APP008697,C004270,2023-12-17,18942.71,133169.36,20.2,Energy
APP008698,C004270,2025-02-04,23256.11,127634.2,20.5,Transportation
APP008699,C004271,2024-12-03,4159.27,25000.0,9.9,Wholesale
APP008700,C004271,2024-10-29,5044.96,25000.0,10.6,Transportation
APP008701,C004271,2024-01-03,3000.0,25078.34,10.3,Food Services
APP008702,C004272,2024-10-01,4143.88,25000.0,10.1,Transportation
APP008703,C004271,2023-03-05,3814.07,25000.0,10.0,Construction
APP008704,C004273,2023-02-13,7236.92,52377.57,5.5,Retail
APP008705,C004273,2024-12-09,7979.07,47558.58,5.9,Manufacturing
APP008706,C004273,2023-07-04,7491.37,46246.6,5.3,Manufacturing
APP008707,C004274,2023-12-02,6382.16,38428.85,3.6,Food Services
APP008708,C004274,2024-04-17,6397.76,36066.42,4.2,Retail
APP008709,C004274,2024-03-31,8121.05,31704.47,4.2,Transportation
APP008710,C004274,2023-07-16,5815.04,36706.19,4.4,Food Services
APP008711,C004275,2023-04-05,13552.12,61157.77,5.8,Healthcare
APP008712,C004275,2023-09-13,19814.44,71337.74,6.3,Professional Services
APP008713,C004276,2024-11-21,6279.39,25000.0,3.7,Manufacturing
APP008714,C004276,2023-06-09,5325.32,25000.0,3.9,Retail
APP008715,C004276,2023-11-26,5594.32,25000.0,4.1,Retail
APP008716,C004277,2024-04-07,7084.28,37234.11,3.2,Wholesale
APP008717,C004277,2023-05-14,6730.08,35671.42,3.0,Automotive
APP008718,C004277,2023-03-25,3785.58,33460.57,3.0,Retail
APP008719,C004279,2024-05-28,16965.31,142857.71,8.5,Wholesale
APP008720,C004278,2023-04-23,32760.71,129487.4,8.1,Construction
APP008721,C004279,2024-01-18,25410.51,133189.84,8.7,Retail
APP008722,C004279,2023-07-14,20833.46,141538.98,8.5,Energy
APP008723,C004280,2024-02-26,19533.64,217915.42,3.5,Transportation
APP008724,C004280,2023-08-07,41884.6,214344.17,2.7,Energy
APP008725,C004280,2023-05-17,22249.74,198749.23,3.0,Automotive
APP008726,C004280,2023-11-09,35769.3,208404.74,3.8,Wholesale
APP008727,C004280,2023-07-20,23568.5,211956.88,3.3,Professional Services
APP008728,C004281,2023-01-17,38418.43,176963.83,0.5,Retail
APP008729,C004282,2024-01-30,40256.16,149070.05,1.0,Retail
APP008730,C004282,2024-06-21,10303.05,174262.22,0.7,Energy
APP008731,C004283,2024-11-15,30749.64,171601.97,15.5,Professional Services
APP008732,C004283,2025-01-19,34442.77,184626.94,15.5,Retail
APP008733,C004283,2024-04-04,12431.65,152813.27,15.7,Manufacturing
APP008734,C004284,2023-02-17,18160.69,119738.49,18.5,Wholesale
APP008735,C004284,2023-09-28,11308.33,128762.87,18.6,Wholesale
APP008736,C004284,2024-11-04,7218.37,124182.06,18.4,Automotive
APP008737,C004285,2023-09-23,12168.89,94729.73,4.6,Transportation
APP008738,C004285,2023-08-22,8868.79,89046.32,4.3,Transportation
APP008739,C004287,2023-10-05,3000.0,31492.2,3.4,Manufacturing
APP008740,C004286,2025-03-07,3000.0,36006.05,2.4,Healthcare
APP008741,C004287,2024-02-29,9812.82,38613.2,3.3,Professional Services
APP008742,C004287,2024-12-28,8219.69,34040.89,3.0,Energy
APP008743,C004288,2024-06-27,40742.02,153317.13,12.2,Transportation
APP008744,C004289,2024-06-22,3000.0,25000.0,4.8,Retail
APP008745,C004289,2024-09-07,3000.0,25000.0,4.3,Energy
APP008746,C004289,2023-11-26,6409.99,25523.88,4.0,Transportation
APP008747,C004290,2024-10-20,7762.94,54679.27,3.2,Construction
APP008748,C004292,2023-10-15,25039.57,177733.42,5.7,Professional Services
APP008749,C004293,2024-03-08,18609.64,102696.87,4.3,Transportation
APP008750,C004293,2024-09-02,16341.58,84398.11,4.9,Energy
APP008751,C004293,2023-03-07,9800.09,97726.62,4.9,Manufacturing
APP008752,C004294,2023-03-06,15532.27,71240.8,3.7,Manufacturing
APP008753,C004294,2023-12-02,13686.03,67479.37,3.4,Construction
APP008754,C004294,2023-10-31,10697.3,77146.06,4.2,Retail
APP008755,C004295,2024-07-04,49905.54,187253.49,1.5,Construction
APP008756,C004295,2024-09-15,15741.93,200448.47,1.5,Energy
APP008757,C004295,2023-05-05,19886.88,195117.64,1.7,Construction
APP008758,C004295,2023-08-10,56763.94,209855.08,1.9,Wholesale
APP008759,C004296,2023-06-24,10958.69,191740.93,2.1,Retail
APP008760,C004296,2023-03-18,14812.58,171564.04,2.8,Wholesale
APP008761,C004297,2023-05-25,10817.5,40447.52,8.1,Healthcare
APP008762,C004299,2023-05-12,11422.98,42428.28,5.2,Manufacturing
APP008763,C004300,2023-08-27,3000.0,39100.14,5.4,Wholesale
APP008764,C004299,2023-01-11,4730.4,40963.29,5.7,Retail
APP008765,C004299,2024-11-29,7050.8,33963.11,5.2,Manufacturing
APP008766,C004299,2025-02-04,8825.89,36173.03,5.5,Food Services
APP008767,C004301,2023-03-18,4206.16,66590.29,0.5,Construction
APP008768,C004301,2024-11-16,15987.84,68913.19,0.8,Wholesale
APP008769,C004302,2023-09-13,8047.17,87874.42,3.1,Construction
APP008770,C004303,2023-09-10,15112.9,71856.71,2.6,Energy
APP008771,C004304,2023-11-29,18001.51,92530.52,6.9,Retail
APP008772,C004304,2024-01-13,24943.09,97396.68,6.6,Manufacturing
APP008773,C004305,2023-07-01,18912.28,103529.86,10.9,Professional Services
APP008774,C004305,2023-03-18,28467.31,118225.17,10.4,Construction
APP008775,C004305,2025-02-19,27625.52,104535.87,10.9,Energy
APP008776,C004305,2024-09-07,16270.97,125635.26,11.1,Automotive
APP008777,C004305,2023-06-23,27972.28,117453.05,11.0,Transportation
APP008778,C004306,2023-12-05,3033.05,25000.0,5.2,Energy
APP008779,C004306,2024-09-13,3000.0,25000.0,4.7,Construction
APP008780,C004306,2024-02-01,3333.57,25000.0,4.9,Wholesale
APP008781,C004307,2024-02-08,5394.46,105480.23,9.9,Food Services
APP008782,C004308,2023-10-19,6999.18,111638.79,10.1,Transportation
APP008783,C004308,2023-04-20,24000.38,112715.3,9.9,Construction
APP008784,C004308,2024-11-13,5766.69,86077.14,10.2,Healthcare
APP008785,C004309,2023-06-03,21296.18,82648.78,7.2,Transportation
APP008786,C004310,2023-02-17,23745.42,93843.69,6.5,Professional Services
APP008787,C004309,2023-02-11,8711.94,89578.36,7.2,Transportation
APP008788,C004309,2023-11-19,17065.07,76008.08,6.7,Energy
APP008789,C004311,2023-02-23,3682.58,25000.0,3.3,Retail
APP008790,C004313,2023-02-02,8731.23,72793.34,5.5,Wholesale
APP008791,C004313,2023-05-17,7492.32,75259.13,5.4,Retail
APP008792,C004314,2023-04-21,8742.03,76116.03,5.4,Energy
APP008793,C004314,2024-06-13,15115.38,80770.7,5.5,Professional Services
APP008794,C004314,2023-01-05,9222.16,79682.99,5.5,Transportation
APP008795,C004315,2025-01-04,10588.31,85393.24,5.6,Food Services
APP008796,C004317,2024-01-08,28237.53,136731.36,11.2,Automotive
APP008797,C004316,2024-05-20,28565.35,135866.6,11.2,Food Services
APP008798,C004318,2024-07-24,3169.69,40984.48,0.8,Retail
APP008799,C004319,2024-06-28,43892.18,201791.79,5.1,Manufacturing
APP008800,C004320,2023-11-06,10210.73,49447.92,4.5,Construction
APP008801,C004320,2023-09-14,5755.59,45901.62,4.3,Professional Services
APP008802,C004320,2023-03-04,12310.38,48336.79,5.0,Retail
APP008803,C004321,2024-09-28,40515.71,237878.14,3.1,Wholesale
APP008804,C004321,2024-06-24,11761.4,207282.16,3.2,Manufacturing
APP008805,C004323,2023-07-02,40743.16,166485.52,3.1,Transportation
APP008806,C004324,2023-11-16,16344.41,245213.73,4.0,Transportation
APP008807,C004326,2023-05-11,10443.91,39895.85,4.0,Healthcare
APP008808,C004327,2024-08-24,10260.87,51227.38,4.3,Healthcare
APP008809,C004328,2023-04-07,113383.88,639704.11,4.6,Energy
APP008810,C004328,2025-02-08,37696.18,640187.42,4.4,Retail
APP008811,C004329,2024-06-29,4576.03,58325.91,2.6,Healthcare
APP008812,C004330,2023-02-21,16225.3,58951.2,3.1,Manufacturing
APP008813,C004330,2023-09-15,10536.88,60199.13,3.2,Transportation
APP008814,C004330,2024-09-06,7620.39,60345.77,3.0,Construction
APP008815,C004332,2025-03-01,3000.0,25000.0,4.7,Healthcare
APP008816,C004332,2024-12-19,4385.77,25000.0,5.1,Professional Services
APP008817,C004331,2023-09-20,3103.48,25000.0,5.4,Construction
APP008818,C004332,2025-02-15,3696.98,25000.0,5.1,Retail
APP008819,C004333,2024-07-18,5263.15,52285.43,4.6,Healthcare
APP008820,C004333,2023-07-07,8790.49,51293.45,5.3,Energy
APP008821,C004333,2023-07-25,3000.0,43845.33,4.7,Transportation
APP008822,C004334,2023-06-10,8636.77,87563.39,7.1,Energy
APP008823,C004334,2024-06-06,13940.05,98506.23,7.5,Automotive
APP008824,C004334,2024-07-18,22492.71,83555.2,7.1,Manufacturing
APP008825,C004334,2024-08-10,7794.25,85584.34,7.3,Professional Services
APP008826,C004336,2024-09-25,7460.32,51017.73,4.4,Manufacturing
APP008827,C004336,2023-01-10,3000.0,46126.82,4.7,Construction
APP008828,C004337,2024-12-07,6742.3,54067.15,4.1,Energy
APP008829,C004337,2023-10-17,4670.21,59085.26,4.4,Food Services
APP008830,C004338,2024-08-29,9248.71,138589.37,4.1,Professional Services
APP008831,C004338,2023-06-28,8487.31,101106.36,4.6,Manufacturing
APP008832,C004338,2024-04-08,19437.51,105193.25,5.1,Wholesale
APP008833,C004341,2024-02-09,3000.0,25000.0,1.3,Wholesale
APP008834,C004340,2023-01-26,4601.39,25000.0,2.0,Food Services
APP008835,C004342,2023-07-21,7952.52,118686.09,2.0,Healthcare
APP008836,C004342,2023-12-07,13199.3,118645.41,2.1,Wholesale
APP008837,C004342,2025-03-03,26175.37,116697.38,2.1,Retail
APP008838,C004342,2024-03-02,15173.5,119520.15,1.8,Retail
APP008839,C004343,2023-04-15,41380.86,215584.92,14.7,Food Services
APP008840,C004343,2024-06-08,47798.59,244720.62,14.5,Energy
APP008841,C004344,2023-08-11,10937.14,43378.58,3.7,Wholesale
APP008842,C004344,2024-07-17,8736.36,43150.76,4.1,Transportation
APP008843,C004345,2024-01-04,3000.0,29792.98,3.7,Food Services
APP008844,C004345,2023-01-01,3000.0,31169.25,2.8,Construction
APP008845,C004346,2023-03-27,9386.43,39298.6,9.0,Manufacturing
APP008846,C004346,2023-02-10,7940.81,44773.3,9.3,Energy
APP008847,C004347,2023-09-09,18009.49,107057.39,1.7,Manufacturing
APP008848,C004347,2023-05-31,18045.97,102893.14,2.4,Energy
APP008849,C004347,2023-10-11,5238.11,98636.45,2.1,Transportation
APP008850,C004348,2024-11-18,8141.67,32178.21,2.8,Manufacturing
APP008851,C004350,2024-10-06,9508.35,47329.12,4.7,Manufacturing
APP008852,C004349,2024-06-22,5059.43,41701.7,5.2,Retail
APP008853,C004349,2023-08-13,4632.42,39279.03,4.8,Construction
APP008854,C004350,2024-11-14,8658.94,43821.82,5.3,Energy
APP008855,C004351,2023-09-05,4535.29,25000.0,7.2,Manufacturing
APP008856,C004351,2023-07-19,4429.44,25000.0,7.2,Healthcare
APP008857,C004351,2023-05-25,6946.65,25000.0,7.1,Energy
APP008858,C004352,2024-01-27,24548.84,167709.23,1.2,Healthcare
APP008859,C004352,2024-12-12,24736.3,202816.97,1.3,Retail
APP008860,C004353,2023-10-28,9021.84,55616.43,5.4,Wholesale
APP008861,C004354,2024-05-23,6471.32,25000.0,3.6,Energy
APP008862,C004356,2023-11-14,6035.28,25000.0,7.0,Transportation
APP008863,C004356,2023-12-24,5500.07,25000.0,7.2,Automotive
APP008864,C004356,2025-01-08,3000.0,25000.0,7.2,Manufacturing
APP008865,C004357,2023-04-07,17713.23,83212.94,3.7,Wholesale
APP008866,C004357,2025-02-05,6405.97,88424.85,3.8,Healthcare
APP008867,C004357,2023-11-11,16903.91,89535.66,2.9,Transportation
APP008868,C004359,2023-08-22,12384.41,81630.34,1.2,Energy
APP008869,C004360,2024-07-30,11145.87,46228.7,4.0,Construction
APP008870,C004360,2024-12-10,8403.1,48109.26,4.2,Construction
APP008871,C004360,2025-02-20,13220.9,48510.33,3.4,Food Services
APP008872,C004360,2024-07-26,5789.82,55744.41,3.6,Construction
APP008873,C004361,2023-04-08,6246.15,29377.38,6.5,Food Services
APP008874,C004361,2023-12-23,3000.0,31189.45,6.1,Food Services
APP008875,C004361,2024-07-01,7343.93,28263.62,7.1,Wholesale
APP008876,C004361,2023-09-23,3000.0,33692.18,6.6,Manufacturing
APP008877,C004362,2023-12-14,9574.79,53212.38,2.5,Wholesale
APP008878,C004362,2024-08-02,5809.03,57530.45,2.0,Construction
APP008879,C004362,2024-05-04,17793.06,67389.96,2.3,Manufacturing
APP008880,C004362,2024-04-21,10427.53,69460.64,2.5,Professional Services
APP008881,C004363,2023-08-14,25202.97,122806.04,7.8,Energy
APP008882,C004363,2023-11-28,6398.96,119642.31,7.8,Manufacturing
APP008883,C004364,2023-06-23,16483.82,63431.64,3.0,Wholesale
APP008884,C004364,2023-01-11,13359.03,64018.49,2.7,Healthcare
APP008885,C004365,2024-01-25,8508.41,67028.72,3.8,Retail
APP008886,C004365,2024-05-13,13472.57,65366.51,3.4,Automotive
APP008887,C004366,2024-03-21,3000.0,25000.0,6.2,Food Services
APP008888,C004366,2024-08-31,5346.68,25000.0,5.8,Professional Services
APP008889,C004367,2023-03-09,5850.84,35109.58,3.0,Professional Services
APP008890,C004367,2023-09-12,7368.23,33808.08,2.9,Manufacturing
APP008891,C004367,2023-01-31,3000.0,30335.43,2.8,Wholesale
APP008892,C004367,2025-02-28,5348.03,29217.72,2.9,Professional Services
APP008893,C004367,2024-08-03,4827.59,33460.58,2.9,Construction
APP008894,C004368,2024-05-20,8689.7,57813.12,3.5,Construction
APP008895,C004368,2023-02-27,11801.39,56593.4,3.7,Energy
APP008896,C004370,2024-12-14,22875.53,116373.41,2.9,Energy
APP008897,C004369,2023-07-14,13793.96,124810.49,3.2,Energy
APP008898,C004371,2025-02-25,4336.33,32387.91,7.5,Energy
APP008899,C004371,2024-08-10,3987.15,30453.98,7.7,Retail
APP008900,C004371,2024-01-11,7015.73,31022.17,7.8,Manufacturing
APP008901,C004371,2023-02-13,6760.49,34111.12,7.9,Energy
APP008902,C004372,2024-10-31,22572.98,89061.69,1.0,Construction
APP008903,C004372,2023-07-25,5961.68,90702.94,1.6,Retail
APP008904,C004372,2023-04-11,11194.36,93257.28,1.3,Automotive
APP008905,C004373,2023-09-22,89913.24,459467.72,5.4,Automotive
APP008906,C004373,2024-11-26,115430.5,455454.46,5.9,Construction
APP008907,C004374,2023-07-25,8964.69,97116.74,4.5,Wholesale
APP008908,C004374,2023-11-28,25790.35,103078.57,4.6,Food Services
APP008909,C004375,2024-03-27,9612.25,83656.71,1.5,Construction
APP008910,C004375,2024-08-21,9809.94,88916.27,1.6,Healthcare
APP008911,C004375,2024-06-11,6856.42,92282.07,0.9,Food Services
APP008912,C004375,2023-02-03,13460.37,99233.14,1.5,Professional Services
APP008913,C004376,2024-06-14,4712.0,41713.43,3.4,Professional Services
APP008914,C004377,2024-08-13,21005.71,83648.76,3.7,Professional Services
APP008915,C004377,2025-01-31,4285.2,75465.88,2.7,Food Services
APP008916,C004379,2023-10-18,3000.0,43385.53,1.5,Manufacturing
APP008917,C004378,2025-01-03,10920.52,49935.18,2.4,Food Services
APP008918,C004380,2023-03-03,3279.6,32583.24,2.8,Food Services
APP008919,C004380,2023-08-26,4463.26,42533.88,3.1,Food Services
APP008920,C004380,2024-06-04,6773.27,36290.01,3.6,Automotive
APP008921,C004381,2024-08-14,4922.42,68754.24,4.3,Food Services
APP008922,C004381,2024-10-22,17943.5,66104.55,4.1,Food Services
APP008923,C004382,2023-10-09,16279.89,84522.45,2.4,Manufacturing
APP008924,C004383,2024-05-27,15437.97,87894.89,2.2,Food Services
APP008925,C004382,2024-02-21,11261.4,79409.19,2.0,Automotive
APP008926,C004384,2023-03-10,11026.23,76545.61,2.6,Construction
APP008927,C004384,2024-05-23,3981.08,69559.73,3.0,Food Services
APP008928,C004386,2023-02-16,11465.5,53733.26,5.3,Food Services
APP008929,C004386,2024-05-23,11836.69,53006.74,5.0,Wholesale
APP008930,C004387,2024-03-20,18678.35,155254.19,4.8,Food Services
APP008931,C004387,2023-02-20,29202.33,135917.7,5.5,Automotive
APP008932,C004389,2023-10-25,26795.76,156357.22,4.5,Automotive
APP008933,C004388,2024-02-08,18502.11,147458.95,4.8,Food Services
APP008934,C004389,2023-04-30,23190.31,149575.57,4.4,Food Services
APP008935,C004390,2023-10-15,14453.08,76798.14,4.0,Automotive
APP008936,C004390,2024-11-03,5834.3,81393.08,4.1,Food Services
APP008937,C004391,2024-08-24,16940.17,67853.86,2.4,Construction
APP008938,C004391,2023-09-29,21249.67,76225.22,2.2,Transportation
APP008939,C004391,2024-12-19,10526.11,78232.58,2.0,Food Services
APP008940,C004391,2023-11-16,5002.65,64474.48,2.5,Wholesale
APP008941,C004391,2023-07-14,4646.12,80610.16,2.7,Professional Services
APP008942,C004392,2024-12-22,13043.67,83514.44,2.5,Retail
APP008943,C004392,2024-02-26,4940.77,86663.5,2.6,Energy
APP008944,C004393,2023-02-08,28353.81,213728.8,2.3,Food Services
APP008945,C004393,2024-01-01,49636.13,205567.95,2.3,Food Services
APP008946,C004393,2024-06-19,11432.45,223912.62,2.1,Healthcare
APP008947,C004393,2024-07-04,53551.79,219514.98,2.3,Transportation
APP008948,C004393,2023-12-13,16869.72,253442.79,2.3,Automotive
APP008949,C004394,2023-01-12,5523.78,35339.42,13.2,Healthcare
APP008950,C004395,2024-06-10,11636.72,52660.54,1.5,Healthcare
APP008951,C004395,2023-04-25,13912.9,53520.4,1.7,Automotive
APP008952,C004395,2023-11-30,3897.48,57523.3,1.8,Wholesale
APP008953,C004396,2025-01-29,33702.09,138517.4,5.8,Professional Services
APP008954,C004396,2024-01-05,31697.62,127538.48,5.5,Automotive
APP008955,C004397,2023-01-02,4970.56,55394.96,5.9,Wholesale
APP008956,C004398,2024-09-28,11095.29,208761.19,3.1,Healthcare
APP008957,C004398,2024-12-01,15317.73,231206.97,3.1,Energy
APP008958,C004398,2024-08-08,49889.28,216455.07,2.9,Healthcare
APP008959,C004400,2023-07-05,3000.0,25000.0,2.7,Transportation
APP008960,C004400,2024-10-22,3000.0,25000.0,2.8,Retail
APP008961,C004400,2024-09-19,5979.97,25000.0,3.0,Food Services
APP008962,C004401,2024-12-06,12993.67,58241.87,7.4,Construction
APP008963,C004401,2023-01-03,10772.38,52502.9,6.4,Transportation
APP008964,C004401,2024-08-23,15723.37,63123.83,6.6,Professional Services
APP008965,C004401,2024-07-25,8690.13,63177.18,7.0,Wholesale
APP008966,C004401,2024-02-25,3376.0,63586.13,6.3,Manufacturing
APP008967,C004403,2024-07-02,70691.27,434963.07,3.9,Manufacturing
APP008968,C004403,2023-05-27,100565.17,490286.49,4.7,Construction
APP008969,C004403,2024-06-02,91061.22,476739.21,4.4,Construction
APP008970,C004404,2023-06-13,11999.13,239317.54,4.3,Food Services
APP008971,C004405,2024-07-30,35615.02,204887.36,4.0,Manufacturing
APP008972,C004406,2024-09-17,49823.54,197071.74,6.0,Wholesale
APP008973,C004407,2025-01-06,40934.96,147543.17,5.9,Construction
APP008974,C004408,2024-02-02,18328.62,129703.52,4.7,Manufacturing
APP008975,C004408,2023-03-13,30337.94,141627.7,4.6,Healthcare
APP008976,C004408,2024-05-28,24054.1,128214.1,4.8,Professional Services
APP008977,C004409,2025-02-18,7812.17,72579.13,2.6,Manufacturing
APP008978,C004409,2025-01-05,8699.31,97489.28,2.6,Professional Services
APP008979,C004410,2023-06-29,16268.53,96244.89,4.0,Transportation
APP008980,C004411,2023-01-26,3000.0,25000.0,15.1,Energy
APP008981,C004413,2024-07-20,3008.22,25000.0,12.9,Construction
APP008982,C004414,2024-07-24,11499.34,45748.81,4.5,Automotive
APP008983,C004414,2024-04-10,4103.74,47970.54,5.3,Professional Services
APP008984,C004414,2024-06-24,13697.9,50658.25,4.6,Manufacturing
APP008985,C004414,2024-12-20,11041.96,47542.81,5.5,Professional Services
APP008986,C004415,2024-05-30,6225.3,39127.64,8.9,Professional Services
APP008987,C004416,2024-07-29,10490.69,45265.65,9.1,Wholesale
APP008988,C004415,2024-08-16,9155.45,42617.42,8.3,Construction
APP008989,C004417,2023-08-01,36780.23,182044.34,7.2,Retail
APP008990,C004417,2023-09-11,23494.32,160963.31,7.0,Manufacturing
APP008991,C004418,2024-10-30,23663.56,222251.33,4.4,Automotive
APP008992,C004418,2024-07-21,49505.0,195800.75,5.2,Manufacturing
APP008993,C004418,2023-10-17,48999.93,206516.37,4.9,Food Services
APP008994,C004418,2024-01-23,27053.71,205680.1,5.3,Wholesale
APP008995,C004419,2023-08-20,9122.75,89390.14,0.9,Construction
APP008996,C004420,2024-03-22,42709.35,188996.48,4.4,Food Services
APP008997,C004420,2023-09-08,36853.15,170517.39,5.0,Energy
APP008998,C004421,2023-04-01,11220.7,99503.81,9.7,Wholesale
APP008999,C004421,2024-08-03,14646.47,80394.25,9.0,Wholesale
APP009000,C004422,2023-02-13,6349.28,100403.37,10.9,Healthcare
APP009001,C004422,2024-03-31,15895.67,90481.44,11.1,Healthcare
APP009002,C004422,2023-07-01,15471.1,91196.69,11.3,Food Services
APP009003,C004422,2023-07-19,8717.5,93198.48,10.0,Automotive
APP009004,C004423,2023-04-06,16730.69,60745.55,2.5,Construction
APP009005,C004423,2023-11-20,10365.0,63059.07,2.6,Wholesale
APP009006,C004423,2024-11-22,5014.04,61405.63,2.1,Construction
APP009007,C004423,2024-10-06,4805.68,63212.47,2.8,Energy
APP009008,C004423,2024-01-14,9579.92,56458.31,2.0,Professional Services
APP009009,C004424,2025-01-16,21938.68,217780.0,3.0,Construction
APP009010,C004424,2025-02-19,35325.69,178096.23,3.0,Wholesale
APP009011,C004424,2023-12-15,17693.08,185934.98,3.4,Automotive
APP009012,C004425,2023-10-16,15488.39,84535.91,1.5,Transportation
APP009013,C004426,2023-11-19,12141.17,151961.07,5.2,Manufacturing
