account_id,score_date,vendor_risk_score,vendor_risk_band
A008095,2025-01-31,630.3,C
A008096,2025-01-31,544.4,E
A008097,2025-01-31,580.6,D
A008098,2025-01-31,711.3,B
A008099,2025-01-31,739.0,B
A008100,2025-01-31,712.4,B
A008101,2025-01-31,737.5,B
A008102,2025-01-31,608.2,D
A008103,2025-01-31,716.9,B
A008104,2025-01-31,651.1,C
A008105,2025-01-31,676.0,C
A008106,2025-01-31,755.9,A
A008107,2025-01-31,612.7,D
A008108,2025-01-31,584.2,D
A008109,2025-01-31,604.2,D
A008110,2025-01-31,557.7,E
A008111,2025-01-31,648.3,C
A008112,2025-01-31,713.8,B
A008113,2025-01-31,616.0,D
A008114,2025-01-31,655.6,C
A008115,2025-01-31,584.8,D
A008116,2025-01-31,699.2,B
A008117,2025-01-31,735.9,B
A008118,2025-01-31,714.7,B
A008119,2025-01-31,596.9,D
A008120,2025-01-31,617.5,D
A008121,2025-01-31,699.3,B
A008122,2025-01-31,658.6,C
A008123,2025-01-31,619.3,D
A008124,2025-01-31,714.6,B
A008125,2025-01-31,645.4,C
A008126,2025-01-31,643.9,C
A008127,2025-01-31,651.9,C
A008128,2025-01-31,664.8,C
A008129,2025-01-31,672.6,C
A008130,2025-01-31,681.1,B
A008131,2025-01-31,691.2,B
A008132,2025-01-31,674.3,C
A008133,2025-01-31,589.1,D
A008134,2025-01-31,676.8,C
A008135,2025-01-31,740.1,A
A008136,2025-01-31,662.9,C
A008137,2025-01-31,713.9,B
A008138,2025-01-31,528.8,E
A008139,2025-01-31,635.3,C
A008140,2025-01-31,599.7,D
A008141,2025-01-31,621.6,C
A008142,2025-01-31,613.4,D
A008143,2025-01-31,542.9,E
A008144,2025-01-31,616.6,D
A008145,2025-01-31,751.9,A
A008146,2025-01-31,601.1,D
A008147,2025-01-31,593.9,D
A008148,2025-01-31,730.9,B
A008149,2025-01-31,627.2,C
A008150,2025-01-31,576.5,D
A008151,2025-01-31,608.1,D
A008152,2025-01-31,722.3,B
A008153,2025-01-31,582.0,D
A008154,2025-01-31,617.1,D
A008155,2025-01-31,668.9,C
A008156,2025-01-31,715.1,B
A008157,2025-01-31,701.5,B
A008158,2025-01-31,644.8,C
A008159,2025-01-31,642.8,C
A008160,2025-01-31,645.4,C
A008161,2025-01-31,570.5,D
A008162,2025-01-31,660.0,C
A008163,2025-01-31,665.1,C
A008164,2025-01-31,645.9,C
A008165,2025-01-31,604.2,D
A008166,2025-01-31,750.4,A
A008167,2025-01-31,664.6,C
A008168,2025-01-31,639.5,C
A008169,2025-01-31,670.0,C
A008170,2025-01-31,674.2,C
A008171,2025-01-31,617.4,D
A008172,2025-01-31,692.6,B
A008173,2025-01-31,711.3,B
A008174,2025-01-31,683.7,B
A008175,2025-01-31,694.5,B
A008176,2025-01-31,770.4,A
A008177,2025-01-31,734.5,B
A008178,2025-01-31,701.1,B
A008179,2025-01-31,667.6,C
A008180,2025-01-31,744.5,A
A008181,2025-01-31,638.4,C
A008182,2025-01-31,686.3,B
A008183,2025-01-31,680.5,B
A008184,2025-01-31,701.2,B
A008185,2025-01-31,576.1,D
A008186,2025-01-31,745.9,A
A008187,2025-01-31,740.1,A
A008188,2025-01-31,747.9,A
A008189,2025-01-31,625.5,C
A008190,2025-01-31,668.7,C
A008191,2025-01-31,706.3,B
A008192,2025-01-31,706.7,B
A008193,2025-01-31,706.4,B
A008194,2025-01-31,734.8,B
A008195,2025-01-31,740.1,A
A008196,2025-01-31,615.4,D
A008197,2025-01-31,750.9,A
A008198,2025-01-31,755.5,A
A008199,2025-01-31,530.0,E
A008200,2025-01-31,602.4,D
A008201,2025-01-31,560.1,D
A008202,2025-01-31,670.4,C
A008203,2025-01-31,620.9,C
A008204,2025-01-31,629.3,C
A008205,2025-01-31,613.1,D
A008206,2025-01-31,530.3,E
A008207,2025-01-31,611.4,D
A008208,2025-01-31,679.2,C
A008209,2025-01-31,635.7,C
A008210,2025-01-31,556.8,E
A008211,2025-01-31,732.6,B
A008212,2025-01-31,694.4,B
A008213,2025-01-31,723.4,B
A008214,2025-01-31,729.6,B
A008215,2025-01-31,707.6,B
A008216,2025-01-31,751.7,A
A008217,2025-01-31,746.6,A
A008218,2025-01-31,810.5,A
A008219,2025-01-31,746.4,A
A008220,2025-01-31,718.0,B
A008221,2025-01-31,775.7,A
A008222,2025-01-31,715.8,B
A008223,2025-01-31,696.7,B
A008224,2025-01-31,705.5,B
A008225,2025-01-31,635.2,C
A008226,2025-01-31,613.6,D
A008227,2025-01-31,710.2,B
A008228,2025-01-31,666.6,C
A008229,2025-01-31,625.3,C
A008230,2025-01-31,646.3,C
A008231,2025-01-31,722.9,B
A008232,2025-01-31,704.0,B
A008233,2025-01-31,725.7,B
A008234,2025-01-31,709.0,B
A008235,2025-01-31,652.9,C
A008236,2025-01-31,754.1,A
A008237,2025-01-31,670.2,C
A008238,2025-01-31,661.9,C
A008239,2025-01-31,662.5,C
A008240,2025-01-31,634.4,C
A008241,2025-01-31,601.5,D
A008242,2025-01-31,624.7,C
A008243,2025-01-31,711.8,B
A008244,2025-01-31,633.9,C
A008245,2025-01-31,688.6,B
A008246,2025-01-31,731.5,B
A008247,2025-01-31,656.5,C
A008248,2025-01-31,714.7,B
A008249,2025-01-31,702.5,B
A008250,2025-01-31,557.6,E
A008251,2025-01-31,624.9,C
A008252,2025-01-31,813.4,A
A008253,2025-01-31,756.3,A
A008254,2025-01-31,765.4,A
A008255,2025-01-31,599.8,D
A008256,2025-01-31,716.8,B
A008257,2025-01-31,714.9,B
A008258,2025-01-31,637.7,C
A008259,2025-01-31,705.3,B
A008260,2025-01-31,722.2,B
A008261,2025-01-31,721.6,B
A008262,2025-01-31,717.1,B
A008263,2025-01-31,678.1,C
A008264,2025-01-31,681.7,B
A008265,2025-01-31,711.3,B
A008266,2025-01-31,571.9,D
A008267,2025-01-31,639.7,C
A008268,2025-01-31,630.9,C
A008269,2025-01-31,723.8,B
A008270,2025-01-31,687.2,B
A008271,2025-01-31,592.6,D
A008272,2025-01-31,769.7,A
A008273,2025-01-31,789.8,A
A008274,2025-01-31,726.8,B
A008275,2025-01-31,632.5,C
A008276,2025-01-31,676.7,C
A008277,2025-01-31,695.8,B
A008278,2025-01-31,651.6,C
A008279,2025-01-31,586.1,D
A008280,2025-01-31,510.8,E
A008281,2025-01-31,568.0,D
A008282,2025-01-31,588.0,D
A008283,2025-01-31,747.4,A
A008284,2025-01-31,670.4,C
A008285,2025-01-31,709.5,B
A008286,2025-01-31,729.3,B
A008287,2025-01-31,665.1,C
A008288,2025-01-31,616.5,D
A008289,2025-01-31,552.3,E
A008290,2025-01-31,660.4,C
A008291,2025-01-31,530.7,E
A008292,2025-01-31,662.5,C
A008293,2025-01-31,672.7,C
A008294,2025-01-31,702.3,B
A008295,2025-01-31,569.9,D
A008296,2025-01-31,610.6,D
A008297,2025-01-31,646.1,C
A008298,2025-01-31,647.2,C
A008299,2025-01-31,703.9,B
A008300,2025-01-31,676.5,C
A008301,2025-01-31,651.4,C
A008302,2025-01-31,575.2,D
A008303,2025-01-31,525.5,E
A008304,2025-01-31,814.7,A
A008305,2025-01-31,663.9,C
A008306,2025-01-31,697.0,B
A008307,2025-01-31,692.3,B
A008308,2025-01-31,634.7,C
A008309,2025-01-31,731.0,B
A008310,2025-01-31,652.2,C
A008311,2025-01-31,844.6,A
A008312,2025-01-31,722.9,B
A008313,2025-01-31,570.8,D
A008314,2025-01-31,607.2,D
A008315,2025-01-31,538.8,E
A008316,2025-01-31,513.1,E
A008317,2025-01-31,632.0,C
A008318,2025-01-31,700.8,B
A008319,2025-01-31,656.7,C
A008320,2025-01-31,683.5,B
A008321,2025-01-31,701.8,B
A008322,2025-01-31,810.6,A
A008323,2025-01-31,742.4,A
A008324,2025-01-31,638.0,C
A008325,2025-01-31,723.8,B
A008326,2025-01-31,702.3,B
A008327,2025-01-31,657.4,C
A008328,2025-01-31,743.9,A
A008329,2025-01-31,735.3,B
A008330,2025-01-31,667.0,C
A008331,2025-01-31,657.9,C
A008332,2025-01-31,686.4,B
A008333,2025-01-31,571.4,D
A008334,2025-01-31,632.5,C
A008335,2025-01-31,660.1,C
A008336,2025-01-31,650.8,C
A008337,2025-01-31,627.1,C
A008338,2025-01-31,587.3,D
A008339,2025-01-31,723.3,B
A008340,2025-01-31,655.7,C
A008341,2025-01-31,700.9,B
A008342,2025-01-31,667.2,C
A008343,2025-01-31,630.6,C
A008344,2025-01-31,680.1,B
A008345,2025-01-31,683.6,B
A008346,2025-01-31,708.6,B
A008347,2025-01-31,616.0,D
A008348,2025-01-31,562.8,D
A008349,2025-01-31,603.0,D
A008350,2025-01-31,610.5,D
A008351,2025-01-31,689.5,B
A008352,2025-01-31,628.7,C
A008353,2025-01-31,677.2,C
A008354,2025-01-31,616.2,D
A008355,2025-01-31,636.2,C
A008356,2025-01-31,692.1,B
A008357,2025-01-31,733.1,B
A008358,2025-01-31,722.3,B
A008359,2025-01-31,733.7,B
A008360,2025-01-31,655.4,C
A008361,2025-01-31,706.1,B
A008362,2025-01-31,674.2,C
A008363,2025-01-31,646.5,C
A008364,2025-01-31,770.2,A
A008365,2025-01-31,601.5,D
A008366,2025-01-31,707.2,B
A008367,2025-01-31,720.7,B
A008368,2025-01-31,630.2,C
A008369,2025-01-31,666.2,C
A008370,2025-01-31,626.8,C
A008371,2025-01-31,638.3,C
A008372,2025-01-31,631.2,C
A008373,2025-01-31,656.3,C
A008374,2025-01-31,688.6,B
A008375,2025-01-31,669.6,C
A008376,2025-01-31,699.5,B
A008377,2025-01-31,679.0,C
A008378,2025-01-31,650.9,C
A008379,2025-01-31,722.1,B
A008380,2025-01-31,652.5,C
A008381,2025-01-31,626.2,C
A008382,2025-01-31,663.6,C
A008383,2025-01-31,698.9,B
A008384,2025-01-31,613.9,D
A008385,2025-01-31,622.2,C
A008386,2025-01-31,639.8,C
A008387,2025-01-31,627.2,C
A008388,2025-01-31,712.6,B
A008389,2025-01-31,643.7,C
A008390,2025-01-31,612.2,D
A008391,2025-01-31,672.9,C
A008392,2025-01-31,547.9,E
A008393,2025-01-31,577.2,D
A008394,2025-01-31,720.7,B
A008395,2025-01-31,587.3,D
A008396,2025-01-31,599.5,D
A008397,2025-01-31,658.0,C
A008398,2025-01-31,746.2,A
A008399,2025-01-31,586.7,D
A008400,2025-01-31,646.8,C
A008401,2025-01-31,705.9,B
A008402,2025-01-31,691.2,B
A008403,2025-01-31,717.3,B
A008404,2025-01-31,638.2,C
A008405,2025-01-31,682.6,B
A008406,2025-01-31,654.5,C
A008407,2025-01-31,671.2,C
A008408,2025-01-31,629.2,C
A008409,2025-01-31,561.5,D
A008410,2025-01-31,735.2,B
A008411,2025-01-31,641.8,C
A008412,2025-01-31,646.8,C
A008413,2025-01-31,676.4,C
A008414,2025-01-31,710.7,B
A008415,2025-01-31,706.8,B
A008416,2025-01-31,663.5,C
A008417,2025-01-31,613.4,D
A008418,2025-01-31,692.5,B
A008419,2025-01-31,627.3,C
A008420,2025-01-31,646.1,C
A008421,2025-01-31,622.0,C
A008422,2025-01-31,556.4,E
A008423,2025-01-31,676.1,C
A008424,2025-01-31,690.4,B
A008425,2025-01-31,750.8,A
A008426,2025-01-31,703.9,B
A008427,2025-01-31,800.7,A
A008428,2025-01-31,741.6,A
A008429,2025-01-31,747.8,A
A008430,2025-01-31,620.5,C
A008431,2025-01-31,632.4,C
A008432,2025-01-31,617.7,D
A008433,2025-01-31,684.9,B
A008434,2025-01-31,648.5,C
A008435,2025-01-31,686.1,B
A008436,2025-01-31,705.1,B
A008437,2025-01-31,622.3,C
A008438,2025-01-31,681.5,B
A008439,2025-01-31,590.1,D
A008440,2025-01-31,712.6,B
A008441,2025-01-31,695.8,B
A008442,2025-01-31,675.7,C
A008443,2025-01-31,730.1,B
A008444,2025-01-31,634.0,C
A008445,2025-01-31,652.2,C
A008446,2025-01-31,753.7,A
A008447,2025-01-31,656.5,C
A008448,2025-01-31,686.2,B
A008449,2025-01-31,690.6,B
A008450,2025-01-31,684.6,B
A008451,2025-01-31,737.0,B
A008452,2025-01-31,740.3,A
A008453,2025-01-31,716.3,B
A008454,2025-01-31,774.3,A
A008455,2025-01-31,589.3,D
A008456,2025-01-31,565.6,D
A008457,2025-01-31,662.2,C
A008458,2025-01-31,634.6,C
A008459,2025-01-31,695.6,B
A008460,2025-01-31,514.9,E
A008461,2025-01-31,550.9,E
A008462,2025-01-31,622.6,C
A008463,2025-01-31,694.7,B
A008464,2025-01-31,774.7,A
A008465,2025-01-31,617.2,D
A008466,2025-01-31,619.8,D
A008467,2025-01-31,762.4,A
A008468,2025-01-31,659.7,C
A008469,2025-01-31,776.8,A
A008470,2025-01-31,704.5,B
A008471,2025-01-31,615.1,D
A008472,2025-01-31,598.1,D
A008473,2025-01-31,575.0,D
A008474,2025-01-31,635.0,C
A008475,2025-01-31,655.8,C
A008476,2025-01-31,754.8,A
A008477,2025-01-31,617.0,D
A008478,2025-01-31,661.8,C
A008479,2025-01-31,709.7,B
A008480,2025-01-31,684.3,B
A008481,2025-01-31,562.6,D
A008482,2025-01-31,596.7,D
A008483,2025-01-31,676.8,C
A008484,2025-01-31,732.7,B
A008485,2025-01-31,693.2,B
A008486,2025-01-31,607.9,D
A008487,2025-01-31,680.1,B
A008488,2025-01-31,602.1,D
A008489,2025-01-31,615.4,D
A008490,2025-01-31,568.7,D
A008491,2025-01-31,672.7,C
A008492,2025-01-31,692.6,B
A008493,2025-01-31,697.8,B
A008494,2025-01-31,701.0,B
A008495,2025-01-31,705.1,B
A008496,2025-01-31,654.2,C
A008497,2025-01-31,586.7,D
A008498,2025-01-31,566.7,D
A008499,2025-01-31,555.7,E
A008500,2025-01-31,715.9,B
A008501,2025-01-31,669.0,C
A008502,2025-01-31,718.4,B
A008503,2025-01-31,602.8,D
A008504,2025-01-31,759.0,A
A008505,2025-01-31,624.3,C
A008506,2025-01-31,550.6,E
A008507,2025-01-31,694.0,B
A008508,2025-01-31,748.9,A
A008509,2025-01-31,609.9,D
A008510,2025-01-31,671.4,C
A008511,2025-01-31,714.6,B
A008512,2025-01-31,663.6,C
A008513,2025-01-31,742.4,A
A008514,2025-01-31,728.6,B
A008515,2025-01-31,710.9,B
A008516,2025-01-31,660.4,C
A008517,2025-01-31,619.3,D
A008518,2025-01-31,578.2,D
A008519,2025-01-31,625.7,C
A008520,2025-01-31,660.5,C
A008521,2025-01-31,688.5,B
A008522,2025-01-31,682.0,B
A008523,2025-01-31,724.9,B
A008524,2025-01-31,610.8,D
A008525,2025-01-31,551.7,E
A008526,2025-01-31,647.4,C
A008527,2025-01-31,643.3,C
A008528,2025-01-31,638.3,C
A008529,2025-01-31,614.6,D
A008530,2025-01-31,687.3,B
A008531,2025-01-31,698.9,B
A008532,2025-01-31,670.2,C
A008533,2025-01-31,614.1,D
A008534,2025-01-31,707.8,B
A008535,2025-01-31,636.0,C
A008536,2025-01-31,690.9,B
A008537,2025-01-31,673.0,C
A008538,2025-01-31,572.4,D
A008539,2025-01-31,579.7,D
A008540,2025-01-31,585.4,D
A008541,2025-01-31,585.1,D
A008542,2025-01-31,636.8,C
A008543,2025-01-31,623.4,C
A008544,2025-01-31,753.6,A
A008545,2025-01-31,687.3,B
A008546,2025-01-31,802.6,A
A008547,2025-01-31,698.5,B
A008548,2025-01-31,575.7,D
A008549,2025-01-31,678.4,C
A008550,2025-01-31,616.6,D
A008551,2025-01-31,548.9,E
A008552,2025-01-31,579.7,D
A008553,2025-01-31,604.7,D
A008554,2025-01-31,612.6,D
A008555,2025-01-31,651.7,C
A008556,2025-01-31,655.8,C
A008557,2025-01-31,636.2,C
A008558,2025-01-31,590.3,D
A008559,2025-01-31,628.6,C
A008560,2025-01-31,731.2,B
A008561,2025-01-31,668.4,C
A008562,2025-01-31,601.8,D
A008563,2025-01-31,697.5,B
A008564,2025-01-31,647.5,C
A008565,2025-01-31,590.0,D
A008566,2025-01-31,572.6,D
A008567,2025-01-31,635.0,C
A008568,2025-01-31,658.2,C
A008569,2025-01-31,513.4,E
A008570,2025-01-31,531.9,E
A008571,2025-01-31,608.1,D
A008572,2025-01-31,634.5,C
A008573,2025-01-31,655.0,C
A008574,2025-01-31,676.6,C
A008575,2025-01-31,659.4,C
A008576,2025-01-31,555.2,E
A008577,2025-01-31,625.2,C
A008578,2025-01-31,689.2,B
A008579,2025-01-31,750.3,A
A008580,2025-01-31,791.2,A
A008581,2025-01-31,681.9,B
A008582,2025-01-31,706.6,B
A008583,2025-01-31,752.3,A
A008584,2025-01-31,736.3,B
A008585,2025-01-31,649.9,C
A008586,2025-01-31,612.8,D
A008587,2025-01-31,655.4,C
A008588,2025-01-31,714.6,B
A008589,2025-01-31,657.4,C
A008590,2025-01-31,562.8,D
A008591,2025-01-31,551.3,E
A008592,2025-01-31,637.9,C
A008593,2025-01-31,754.5,A
A008594,2025-01-31,722.4,B
A008595,2025-01-31,715.4,B
A008596,2025-01-31,609.3,D
A008597,2025-01-31,645.4,C
A008598,2025-01-31,552.0,E
A008599,2025-01-31,638.7,C
A008600,2025-01-31,767.0,A
A008601,2025-01-31,654.9,C
A008602,2025-01-31,690.4,B
A008603,2025-01-31,591.3,D
A008604,2025-01-31,714.7,B
A008605,2025-01-31,649.3,C
A008606,2025-01-31,677.0,C
A008607,2025-01-31,662.9,C
A008608,2025-01-31,738.1,B
A008609,2025-01-31,617.8,D
A008610,2025-01-31,635.3,C
A008611,2025-01-31,608.1,D
A008612,2025-01-31,646.0,C
A008613,2025-01-31,647.6,C
A008614,2025-01-31,565.7,D
A008615,2025-01-31,717.9,B
A008616,2025-01-31,629.1,C
A008617,2025-01-31,589.4,D
A008618,2025-01-31,650.4,C
A008619,2025-01-31,634.1,C
A008620,2025-01-31,678.7,C
A008621,2025-01-31,695.8,B
A008622,2025-01-31,700.2,B
A008623,2025-01-31,675.2,C
A008624,2025-01-31,593.0,D
A008625,2025-01-31,725.1,B
A008626,2025-01-31,583.0,D
A008627,2025-01-31,650.0,C
A008628,2025-01-31,655.9,C
A008629,2025-01-31,710.4,B
A008630,2025-01-31,663.5,C
A008631,2025-01-31,581.2,D
A008632,2025-01-31,619.1,D
A008633,2025-01-31,643.4,C
A008634,2025-01-31,577.4,D
A008635,2025-01-31,679.9,C
A008636,2025-01-31,573.0,D
A008637,2025-01-31,708.6,B
A008638,2025-01-31,629.3,C
A008639,2025-01-31,624.6,C
A008640,2025-01-31,733.3,B
A008641,2025-01-31,694.6,B
A008642,2025-01-31,606.9,D
A008643,2025-01-31,604.1,D
A008644,2025-01-31,705.2,B
A008645,2025-01-31,718.4,B
A008646,2025-01-31,600.8,D
A008647,2025-01-31,643.3,C
A008648,2025-01-31,639.7,C
A008649,2025-01-31,717.3,B
A008650,2025-01-31,734.1,B
A008651,2025-01-31,630.0,C
A008652,2025-01-31,717.4,B
A008653,2025-01-31,715.8,B
A008654,2025-01-31,701.0,B
A008655,2025-01-31,619.8,D
A008656,2025-01-31,494.5,E
A008657,2025-01-31,657.6,C
A008658,2025-01-31,660.5,C
A008659,2025-01-31,486.1,E
A008660,2025-01-31,668.1,C
A008661,2025-01-31,697.7,B
A008662,2025-01-31,609.6,D
A008663,2025-01-31,577.1,D
A008664,2025-01-31,712.9,B
A008665,2025-01-31,658.8,C
A008666,2025-01-31,655.9,C
A008667,2025-01-31,619.6,D
A008668,2025-01-31,679.4,C
A008669,2025-01-31,560.5,D
A008670,2025-01-31,615.0,D
A008671,2025-01-31,690.3,B
A008672,2025-01-31,687.9,B
A008673,2025-01-31,700.8,B
A008674,2025-01-31,699.6,B
A008675,2025-01-31,776.5,A
A008676,2025-01-31,719.9,B
A008677,2025-01-31,566.1,D
A008678,2025-01-31,700.3,B
A008679,2025-01-31,680.9,B
A008680,2025-01-31,578.3,D
A008681,2025-01-31,593.3,D
A008682,2025-01-31,629.8,C
A008683,2025-01-31,708.1,B
A008684,2025-01-31,811.4,A
A008685,2025-01-31,636.3,C
A008686,2025-01-31,657.2,C
A008687,2025-01-31,684.7,B
A008688,2025-01-31,521.6,E
A008689,2025-01-31,645.4,C
A008690,2025-01-31,628.5,C
A008691,2025-01-31,592.9,D
A008692,2025-01-31,627.4,C
A008693,2025-01-31,712.5,B
A008694,2025-01-31,666.3,C
A008695,2025-01-31,672.3,C
A008696,2025-01-31,806.4,A
A008697,2025-01-31,746.7,A
A008698,2025-01-31,695.5,B
A008699,2025-01-31,669.7,C
A008700,2025-01-31,708.1,B
A008701,2025-01-31,670.4,C
A008702,2025-01-31,541.1,E
A008703,2025-01-31,566.1,D
A008704,2025-01-31,673.5,C
A008705,2025-01-31,636.5,C
A008706,2025-01-31,731.6,B
A008707,2025-01-31,698.6,B
A008708,2025-01-31,555.8,E
A008709,2025-01-31,666.4,C
A008710,2025-01-31,609.1,D
A008711,2025-01-31,655.9,C
A008712,2025-01-31,712.8,B
A008713,2025-01-31,691.6,B
A008714,2025-01-31,753.4,A
A008715,2025-01-31,753.0,A
A008716,2025-01-31,610.4,D
A008717,2025-01-31,733.9,B
A008718,2025-01-31,607.6,D
A008719,2025-01-31,731.0,B
A008720,2025-01-31,730.2,B
A008721,2025-01-31,663.0,C
A008722,2025-01-31,663.4,C
A008723,2025-01-31,796.2,A
A008724,2025-01-31,719.9,B
A008725,2025-01-31,713.8,B
A008726,2025-01-31,778.4,A
A008727,2025-01-31,674.4,C
A008728,2025-01-31,646.4,C
A008729,2025-01-31,665.4,C
A008730,2025-01-31,679.0,C
A008731,2025-01-31,706.6,B
A008732,2025-01-31,652.1,C
A008733,2025-01-31,690.1,B
A008734,2025-01-31,749.7,A
A008735,2025-01-31,751.0,A
A008736,2025-01-31,686.1,B
A008737,2025-01-31,599.9,D
A008738,2025-01-31,643.9,C
A008739,2025-01-31,704.0,B
A008740,2025-01-31,637.0,C
A008741,2025-01-31,600.9,D
A008742,2025-01-31,744.8,A
A008743,2025-01-31,645.3,C
A008744,2025-01-31,741.1,A
A008745,2025-01-31,545.7,E
A008746,2025-01-31,584.1,D
A008747,2025-01-31,618.5,D
A008748,2025-01-31,709.9,B
A008749,2025-01-31,738.3,B
A008750,2025-01-31,734.9,B
A008751,2025-01-31,741.8,A
A008752,2025-01-31,657.7,C
A008753,2025-01-31,645.4,C
A008754,2025-01-31,626.4,C
A008755,2025-01-31,682.6,B
A008756,2025-01-31,601.1,D
A008757,2025-01-31,627.6,C
A008758,2025-01-31,662.8,C
A008759,2025-01-31,649.8,C
A008760,2025-01-31,643.8,C
A008761,2025-01-31,614.0,D
A008762,2025-01-31,637.6,C
A008763,2025-01-31,678.8,C
A008764,2025-01-31,655.9,C
A008765,2025-01-31,698.1,B
A008766,2025-01-31,639.5,C
A008767,2025-01-31,620.5,C
A008768,2025-01-31,776.9,A
A008769,2025-01-31,635.7,C
A008770,2025-01-31,723.2,B
A008771,2025-01-31,761.5,A
A008772,2025-01-31,653.9,C
A008773,2025-01-31,760.0,A
A008774,2025-01-31,666.7,C
A008775,2025-01-31,784.1,A
A008776,2025-01-31,739.4,B
A008777,2025-01-31,729.7,B
A008778,2025-01-31,733.5,B
A008779,2025-01-31,761.6,A
A008780,2025-01-31,713.7,B
A008781,2025-01-31,598.2,D
A008782,2025-01-31,605.9,D
A008783,2025-01-31,565.0,D
A008784,2025-01-31,700.0,B
A008785,2025-01-31,717.0,B
A008786,2025-01-31,666.9,C
A008787,2025-01-31,722.1,B
A008788,2025-01-31,680.9,B
A008789,2025-01-31,664.1,C
A008790,2025-01-31,709.1,B
A008791,2025-01-31,652.4,C
A008792,2025-01-31,738.1,B
A008793,2025-01-31,656.4,C
A008794,2025-01-31,636.8,C
A008795,2025-01-31,713.5,B
A008796,2025-01-31,601.3,D
A008797,2025-01-31,599.1,D
A008798,2025-01-31,638.9,C
A008799,2025-01-31,622.7,C
A008800,2025-01-31,643.2,C
A008801,2025-01-31,665.4,C
A008802,2025-01-31,643.1,C
A008803,2025-01-31,531.9,E
A008804,2025-01-31,610.6,D
A008805,2025-01-31,593.8,D
A008806,2025-01-31,642.5,C
A008807,2025-01-31,662.0,C
A008808,2025-01-31,590.3,D
A008809,2025-01-31,801.3,A
A008810,2025-01-31,770.1,A
A008811,2025-01-31,720.5,B
A008812,2025-01-31,653.8,C
A008813,2025-01-31,632.5,C
A008814,2025-01-31,632.7,C
A008815,2025-01-31,630.6,C
A008816,2025-01-31,636.9,C
A008817,2025-01-31,648.4,C
A008818,2025-01-31,592.8,D
A008819,2025-01-31,656.2,C
A008820,2025-01-31,674.8,C
A008821,2025-01-31,653.2,C
A008822,2025-01-31,726.2,B
A008823,2025-01-31,662.0,C
A008824,2025-01-31,669.9,C
A008825,2025-01-31,711.6,B
A008826,2025-01-31,613.7,D
A008827,2025-01-31,712.1,B
A008828,2025-01-31,584.2,D
A008829,2025-01-31,582.4,D
A008830,2025-01-31,780.8,A
A008831,2025-01-31,635.7,C
A008832,2025-01-31,682.3,B
A008833,2025-01-31,653.6,C
A008834,2025-01-31,625.2,C
A008835,2025-01-31,665.8,C
A008836,2025-01-31,614.8,D
A008837,2025-01-31,649.5,C
A008838,2025-01-31,650.6,C
A008839,2025-01-31,672.1,C
A008840,2025-01-31,635.9,C
A008841,2025-01-31,602.1,D
A008842,2025-01-31,650.6,C
A008843,2025-01-31,583.5,D
A008844,2025-01-31,638.3,C
A008845,2025-01-31,677.3,C
A008846,2025-01-31,642.4,C
A008847,2025-01-31,541.2,E
A008848,2025-01-31,622.6,C
A008849,2025-01-31,615.2,D
A008850,2025-01-31,738.6,B
A008851,2025-01-31,694.4,B
A008852,2025-01-31,701.8,B
A008853,2025-01-31,580.5,D
A008854,2025-01-31,685.7,B
A008855,2025-01-31,636.7,C
A008856,2025-01-31,674.0,C
A008857,2025-01-31,743.9,A
A008858,2025-01-31,654.0,C
A008859,2025-01-31,581.0,D
A008860,2025-01-31,550.7,E
A008861,2025-01-31,675.1,C
A008862,2025-01-31,572.5,D
A008863,2025-01-31,637.7,C
A008864,2025-01-31,703.7,B
A008865,2025-01-31,657.7,C
A008866,2025-01-31,702.1,B
A008867,2025-01-31,733.1,B
A008868,2025-01-31,626.6,C
A008869,2025-01-31,696.0,B
A008870,2025-01-31,524.4,E
A008871,2025-01-31,611.8,D
A008872,2025-01-31,601.7,D
A008873,2025-01-31,701.6,B
A008874,2025-01-31,597.2,D
A008875,2025-01-31,625.8,C
A008876,2025-01-31,647.9,C
A008877,2025-01-31,798.0,A
A008878,2025-01-31,644.1,C
A008879,2025-01-31,836.8,A
A008880,2025-01-31,696.8,B
A008881,2025-01-31,635.6,C
A008882,2025-01-31,707.3,B
A008883,2025-01-31,638.0,C
A008884,2025-01-31,593.7,D
A008885,2025-01-31,729.3,B
A008886,2025-01-31,719.3,B
A008887,2025-01-31,677.6,C
A008888,2025-01-31,709.6,B
A008889,2025-01-31,640.8,C
A008890,2025-01-31,721.1,B
A008891,2025-01-31,713.0,B
A008892,2025-01-31,769.4,A
A008893,2025-01-31,609.7,D
A008894,2025-01-31,706.9,B
A008895,2025-01-31,697.7,B
A008896,2025-01-31,740.7,A
A008897,2025-01-31,742.4,A
A008898,2025-01-31,709.0,B
A008899,2025-01-31,634.3,C
A008900,2025-01-31,748.7,A
A008901,2025-01-31,742.7,A
A008902,2025-01-31,699.6,B
A008903,2025-01-31,709.7,B
A008904,2025-01-31,652.2,C
A008905,2025-01-31,700.8,B
A008906,2025-01-31,650.1,C
A008907,2025-01-31,688.4,B
A008908,2025-01-31,688.4,B
A008909,2025-01-31,652.7,C
A008910,2025-01-31,619.7,D
A008911,2025-01-31,687.1,B
A008912,2025-01-31,630.6,C
A008913,2025-01-31,613.9,D
A008914,2025-01-31,627.8,C
A008915,2025-01-31,635.0,C
A008916,2025-01-31,517.1,E
