payment_id,account_id,due_date,payment_date,amount_due,amount_paid
P00135225,A006821,2024-05-15,2024-05-14,575.13,584.39
P00135226,A006821,2024-06-15,2024-06-14,762.99,781.99
P00135227,A006821,2024-07-15,2024-07-11,366.24,364.35
P00135228,A006821,2024-08-15,2024-08-11,692.4,726.31
P00135229,A006821,2024-09-15,2024-09-12,519.01,540.78
P00135230,A006821,2024-10-15,2024-10-15,520.52,526.69
P00135231,A006821,2024-11-15,2024-12-09,870.83,900.99
P00135232,A006821,2024-12-15,2024-12-21,758.1,753.0
P00135233,A006821,2025-01-15,2025-01-13,457.04,465.81
P00135234,A006821,2025-02-15,2025-03-13,671.09,703.96
P00135235,A006821,2025-03-15,2025-03-14,588.4,588.12
P00135236,A006821,2025-04-15,2025-04-11,851.59,854.68
P00135237,A006821,2025-05-15,2025-06-18,739.41,745.46
P00135238,A006821,2025-06-15,2025-06-30,787.96,808.98
P00135239,A006821,2025-07-15,2025-07-12,697.44,728.81
P00135240,A006821,2025-08-15,2025-08-11,544.88,557.04
P00135241,A006821,2025-09-15,2025-09-14,260.31,255.35
P00135242,A006821,2025-10-15,2025-10-15,539.43,540.84
P00135243,A006821,2025-11-15,2025-11-13,399.37,408.7
P00135244,A006821,2025-12-15,2025-12-15,935.04,265.74
P00135245,A006822,2024-01-15,2024-01-15,145.37,149.72
P00135246,A006822,2024-02-15,2024-02-11,242.36,252.84
P00135247,A006822,2024-03-15,2024-03-14,154.51,160.33
P00135248,A006822,2024-04-15,2024-04-15,142.17,143.6
P00135249,A006822,2024-05-15,2024-05-11,201.07,207.14
P00135250,A006822,2024-06-15,2024-06-14,106.06,108.15
P00135251,A006822,2024-07-15,2024-07-14,230.89,240.42
P00135252,A006822,2024-08-15,2024-08-12,181.24,186.94
P00135253,A006822,2024-09-15,2024-09-11,87.26,90.82
P00135254,A006822,2024-10-15,2024-10-14,177.9,186.02
P00135255,A006822,2024-11-15,2024-11-10,230.49,227.75
P00135256,A006822,2024-12-15,2024-12-14,183.03,190.88
P00135257,A006822,2025-01-15,2025-01-13,126.08,126.22
P00135258,A006822,2025-02-15,2025-02-11,178.1,57.75
P00135259,A006822,2025-03-15,2025-03-15,219.77,217.51
P00135260,A006822,2025-04-15,2025-04-15,237.01,236.6
P00135261,A006822,2025-05-15,2025-05-11,220.26,229.57
P00135262,A006822,2025-06-15,2025-06-15,242.13,241.38
P00135263,A006822,2025-07-15,2025-07-11,102.96,105.11
P00135264,A006822,2025-08-15,2025-08-10,206.66,211.96
P00135265,A006822,2025-09-15,2025-09-14,213.33,220.55
P00135266,A006822,2025-10-15,2025-10-14,80.62,81.91
P00135267,A006822,2025-11-15,2025-11-10,162.81,164.23
P00135268,A006822,2025-12-15,2025-12-11,117.36,115.04
P00135269,A006823,2024-12-15,2024-12-12,685.96,687.65
P00135270,A006823,2025-01-15,2025-01-13,537.24,531.73
P00135271,A006823,2025-02-15,2025-02-15,275.91,277.57
P00135272,A006823,2025-03-15,2025-03-13,285.09,296.36
P00135273,A006823,2025-04-15,2025-04-11,296.51,304.11
P00135274,A006823,2025-05-15,2025-05-12,651.3,671.85
P00135275,A006823,2025-06-15,2025-06-15,547.39,551.91
P00135276,A006823,2025-07-15,2025-07-15,320.05,315.18
P00135277,A006823,2025-08-15,2025-08-10,603.43,604.24
P00135278,A006823,2025-09-15,2025-09-11,264.81,277.2
P00135279,A006823,2025-10-15,2025-10-10,477.72,491.65
P00135280,A006823,2025-11-15,2025-11-11,656.32,669.47
P00135281,A006823,2025-12-15,2025-12-15,678.52,697.61
P00135282,A006824,2025-04-15,2025-04-14,76.45,78.74
P00135283,A006824,2025-05-15,2025-05-12,87.03,87.12
P00135284,A006824,2025-06-15,2025-06-11,70.63,70.42
P00135285,A006824,2025-07-15,2025-07-11,50.0,50.86
P00135286,A006824,2025-08-15,2025-08-14,50.0,51.71
P00135287,A006824,2025-09-15,2025-10-07,79.82,81.47
P00135288,A006824,2025-10-15,2025-10-10,80.53,83.92
P00135289,A006824,2025-11-15,2025-11-10,50.0,10.2
P00135290,A006824,2025-12-15,2025-12-10,76.05,75.82
P00135291,A006825,2024-01-15,2024-01-14,143.02,140.27
P00135292,A006825,2024-02-15,2024-02-13,137.05,135.31
P00135293,A006825,2024-03-15,2024-03-12,119.89,124.84
P00135294,A006825,2024-04-15,2024-04-11,68.12,68.48
P00135295,A006825,2024-05-15,2024-05-10,107.18,106.24
P00135296,A006825,2024-06-15,2024-06-12,94.2,98.46
P00135297,A006825,2024-07-15,2024-07-13,65.85,68.29
P00135298,A006825,2024-08-15,2024-08-14,80.44,84.25
P00135299,A006825,2024-09-15,2024-09-14,107.29,108.7
P00135300,A006825,2024-10-15,2024-10-12,63.8,66.29
P00135301,A006825,2024-11-15,2024-11-15,163.48,160.38
P00135302,A006825,2024-12-15,2024-12-13,50.0,13.45
P00135303,A006825,2025-01-15,2025-01-13,128.7,127.75
P00135304,A006825,2025-02-15,2025-02-11,64.08,65.18
P00135305,A006825,2025-03-15,2025-03-15,50.0,52.1
P00135306,A006825,2025-04-15,2025-04-10,115.6,28.23
P00135307,A006825,2025-05-15,2025-05-14,103.46,107.9
P00135308,A006825,2025-06-15,2025-06-14,96.12,96.8
P00135309,A006825,2025-07-15,2025-07-11,59.53,61.33
P00135310,A006825,2025-08-15,2025-08-14,119.32,119.66
P00135311,A006825,2025-09-15,2025-09-14,163.53,167.26
P00135312,A006825,2025-10-15,2025-10-14,92.8,51.32
P00135313,A006825,2025-11-15,2025-11-15,154.8,156.47
P00135314,A006825,2025-12-15,2025-12-11,78.52,80.47
P00135315,A006826,2024-01-15,2024-01-11,1482.66,1520.19
P00135316,A006826,2024-02-15,2024-02-14,1218.49,1208.25
P00135317,A006826,2024-03-15,2024-03-28,1758.74,1815.99
P00135318,A006826,2024-04-15,2024-04-17,860.57,902.8
P00135319,A006826,2024-05-15,2024-05-14,589.55,603.21
P00135320,A006826,2024-06-15,2024-06-11,1581.35,1583.66
P00135321,A006826,2024-07-15,2024-07-13,879.04,880.46
P00135322,A006826,2024-08-15,2024-08-13,1086.75,1076.76
P00135323,A006826,2024-09-15,2024-09-14,1066.34,1082.0
P00135324,A006826,2024-10-15,2024-10-15,1078.55,1118.65
P00135325,A006826,2024-11-15,2024-11-13,694.71,709.34
P00135326,A006826,2024-12-15,2025-01-01,1758.69,1802.52
P00135327,A006826,2025-01-15,2025-01-15,1845.59,1912.26
P00135328,A006826,2025-02-15,2025-02-12,1167.45,1170.78
P00135329,A006826,2025-03-15,2025-03-10,1761.31,1822.72
P00135330,A006826,2025-04-15,2025-04-10,1525.89,1516.44
P00135331,A006826,2025-05-15,2025-06-28,734.2,561.89
P00135332,A006826,2025-06-15,2025-06-14,1748.52,1728.62
P00135333,A006826,2025-07-15,2025-07-10,869.85,860.88
P00135334,A006826,2025-08-15,2025-08-13,601.99,607.52
P00135335,A006826,2025-09-15,2025-10-11,1614.8,1432.95
P00135336,A006826,2025-10-15,2025-10-10,512.86,519.35
P00135337,A006826,2025-11-15,2025-11-15,1431.24,1440.87
P00135338,A006826,2025-12-15,2025-12-11,598.69,619.01
P00135339,A006827,2024-04-15,2024-04-15,889.0,877.68
P00135340,A006827,2024-05-15,2024-05-15,543.3,566.84
P00135341,A006827,2024-06-15,2024-06-13,1369.63,1357.99
P00135342,A006827,2024-07-15,2024-07-21,1083.16,1089.56
P00135343,A006827,2024-08-15,2024-09-27,1002.76,994.44
P00135344,A006827,2024-09-15,2024-09-14,1107.48,1158.94
P00135345,A006827,2024-10-15,2024-10-14,1419.61,1444.16
P00135346,A006827,2024-11-15,2024-12-06,1100.92,1114.39
P00135347,A006827,2024-12-15,2024-12-12,1971.28,2060.21
P00135348,A006827,2025-01-15,2025-01-10,1132.17,1140.38
P00135349,A006827,2025-02-15,2025-02-10,1411.13,1405.04
P00135350,A006827,2025-03-15,2025-03-14,1368.43,1433.07
P00135351,A006827,2025-04-15,2025-04-14,755.63,790.04
P00135352,A006827,2025-05-15,2025-06-25,1805.6,1812.44
P00135353,A006827,2025-06-15,2025-06-11,1819.61,1895.82
P00135354,A006827,2025-07-15,2025-07-15,589.73,147.39
P00135355,A006827,2025-08-15,2025-08-13,859.98,847.02
P00135356,A006827,2025-09-15,2025-09-11,577.83,573.12
P00135357,A006827,2025-10-15,2025-10-12,1910.63,1984.25
P00135358,A006827,2025-11-15,2025-11-10,1407.74,1394.59
P00135359,A006827,2025-12-15,2026-01-05,1107.11,1153.95
P00135360,A006828,2024-10-15,2024-10-11,472.22,470.08
P00135361,A006828,2024-11-15,2024-11-15,761.39,763.78
P00135362,A006828,2024-12-15,2024-12-19,1474.55,1474.9
P00135363,A006828,2025-01-15,2025-01-13,1040.17,1025.66
P00135364,A006828,2025-02-15,2025-03-07,509.33,520.2
P00135365,A006828,2025-03-15,2025-03-13,693.5,686.6
P00135366,A006828,2025-04-15,2025-04-15,759.97,780.06
P00135367,A006828,2025-05-15,2025-05-10,932.93,942.4
P00135368,A006828,2025-06-15,2025-06-19,722.4,745.92
P00135369,A006828,2025-07-15,2025-07-10,1316.1,1297.29
P00135370,A006828,2025-08-15,2025-08-12,1345.33,1367.43
P00135371,A006828,2025-09-15,2025-09-13,417.43,414.87
P00135372,A006828,2025-10-15,2025-10-13,1215.06,1195.57
P00135373,A006828,2025-11-15,2025-11-14,1140.34,1155.09
P00135374,A006828,2025-12-15,2026-01-05,1362.51,1401.11
P00135375,A006829,2024-01-15,2024-01-11,50.0,52.33
P00135376,A006829,2024-02-15,2024-02-13,68.85,70.22
P00135377,A006829,2024-03-15,2024-03-15,50.0,50.08
P00135378,A006829,2024-04-15,2024-05-14,69.24,33.47
P00135379,A006829,2024-05-15,2024-05-14,75.32,45.69
P00135380,A006829,2024-06-15,2024-06-12,66.28,66.1
P00135381,A006829,2024-07-15,2024-07-12,73.45,75.42
P00135382,A006829,2024-08-15,2024-08-13,51.96,52.74
P00135383,A006829,2024-09-15,2024-09-14,66.83,67.59
P00135384,A006829,2024-10-15,2024-10-15,68.8,72.05
P00135385,A006829,2024-11-15,2024-11-12,50.0,50.98
P00135386,A006829,2024-12-15,2024-12-13,75.06,74.96
P00135387,A006829,2025-01-15,2025-02-10,51.03,51.51
P00135388,A006829,2025-02-15,2025-02-13,50.0,50.9
P00135389,A006829,2025-03-15,2025-03-11,50.0,51.37
P00135390,A006829,2025-04-15,2025-04-15,76.55,75.71
P00135391,A006829,2025-05-15,2025-05-13,74.04,72.63
P00135392,A006829,2025-06-15,2025-06-10,50.0,50.23
P00135393,A006829,2025-07-15,2025-07-14,50.0,51.08
P00135394,A006829,2025-08-15,2025-08-15,50.0,51.46
P00135395,A006829,2025-09-15,2025-09-11,50.0,51.23
P00135396,A006829,2025-10-15,2025-10-14,50.0,49.3
P00135397,A006829,2025-11-15,2025-11-11,50.0,49.75
P00135398,A006829,2025-12-15,2025-12-11,50.0,52.42
P00135399,A006830,2024-01-15,2024-01-13,188.59,184.85
P00135400,A006830,2024-02-15,2024-02-12,310.87,307.41
P00135401,A006830,2024-03-15,2024-03-28,289.92,288.59
P00135402,A006830,2024-04-15,2024-04-14,254.84,258.04
P00135403,A006830,2024-05-15,2024-05-11,129.35,128.63
P00135404,A006830,2024-06-15,2024-06-14,116.37,114.27
P00135405,A006830,2024-07-15,2024-07-10,116.16,95.27
P00135406,A006830,2024-08-15,2024-08-14,197.07,193.21
P00135407,A006830,2024-09-15,2024-09-29,343.45,357.67
P00135408,A006830,2024-10-15,2024-10-11,363.33,356.63
P00135409,A006830,2024-11-15,2024-11-11,224.12,235.31
P00135410,A006830,2024-12-15,2024-12-13,102.53,104.8
P00135411,A006830,2025-01-15,2025-01-13,360.98,93.95
P00135412,A006830,2025-02-15,2025-02-12,158.34,158.46
P00135413,A006830,2025-03-15,2025-03-15,124.48,128.82
P00135414,A006830,2025-04-15,2025-04-15,290.38,296.62
P00135415,A006830,2025-05-15,2025-05-15,324.7,339.92
P00135416,A006830,2025-06-15,2025-06-15,322.14,318.68
P00135417,A006830,2025-07-15,2025-07-13,249.06,256.21
P00135418,A006830,2025-08-15,2025-08-12,273.77,286.53
P00135419,A006830,2025-09-15,2025-09-10,148.36,145.8
P00135420,A006830,2025-10-15,2025-10-26,179.43,184.38
P00135421,A006830,2025-11-15,2025-11-14,103.84,103.47
P00135422,A006830,2025-12-15,2025-12-14,266.71,264.46
P00135423,A006831,2024-12-15,2024-12-13,88.32,89.87
P00135424,A006831,2025-01-15,2025-01-11,69.38,69.58
P00135425,A006831,2025-02-15,2025-02-10,148.07,150.46
P00135426,A006831,2025-03-15,2025-04-23,121.4,124.3
P00135427,A006831,2025-04-15,2025-04-11,86.08,86.19
P00135428,A006831,2025-05-15,2025-05-14,75.51,77.64
P00135429,A006831,2025-06-15,2025-06-13,147.03,148.99
P00135430,A006831,2025-07-15,2025-07-13,261.51,272.79
P00135431,A006831,2025-08-15,2025-08-13,209.56,206.68
P00135432,A006831,2025-09-15,2025-09-13,159.36,166.42
P00135433,A006831,2025-10-15,2025-10-13,69.12,72.5
P00135434,A006831,2025-11-15,2025-11-11,187.0,185.67
P00135435,A006831,2025-12-15,2025-12-11,108.38,106.38
P00135436,A006832,2025-01-15,2025-01-10,106.13,107.1
P00135437,A006832,2025-02-15,2025-02-18,79.8,62.03
P00135438,A006832,2025-03-15,2025-03-12,114.71,113.0
P00135439,A006832,2025-04-15,2025-04-26,117.5,122.21
P00135440,A006832,2025-05-15,2025-05-12,65.9,68.89
P00135441,A006832,2025-06-15,2025-06-15,76.71,76.54
P00135442,A006832,2025-07-15,2025-08-07,50.0,14.8
P00135443,A006832,2025-08-15,2025-08-12,87.35,90.58
P00135444,A006832,2025-09-15,2025-09-12,104.38,104.32
P00135445,A006832,2025-10-15,2025-10-15,116.78,81.42
P00135446,A006832,2025-11-15,2025-11-11,80.18,79.71
P00135447,A006832,2025-12-15,2025-12-15,67.46,30.66
P00135448,A006833,2025-01-15,2025-01-10,117.17,119.52
P00135449,A006833,2025-02-15,2025-02-14,83.7,31.88
P00135450,A006833,2025-03-15,2025-03-15,98.96,75.19
P00135451,A006833,2025-04-15,2025-04-12,89.38,92.38
P00135452,A006833,2025-05-15,2025-05-24,106.4,28.64
P00135453,A006833,2025-06-15,2025-06-14,71.69,71.59
P00135454,A006833,2025-07-15,2025-07-13,65.52,65.38
P00135455,A006833,2025-08-15,2025-08-10,90.83,94.85
P00135456,A006833,2025-09-15,2025-09-14,73.73,73.49
P00135457,A006833,2025-10-15,2025-10-10,84.45,86.0
P00135458,A006833,2025-11-15,2025-11-10,129.04,129.53
P00135459,A006833,2025-12-15,2025-12-10,73.37,76.7
P00135460,A006834,2024-01-15,2024-01-14,89.8,88.78
P00135461,A006834,2024-02-15,2024-02-11,85.77,85.06
P00135462,A006834,2024-03-15,2024-03-11,50.0,49.31
P00135463,A006834,2024-04-15,2024-04-10,80.38,82.67
P00135464,A006834,2024-05-15,2024-05-13,100.42,101.51
P00135465,A006834,2024-06-15,2024-06-13,51.46,52.13
P00135466,A006834,2024-07-15,2024-07-14,73.24,73.15
P00135467,A006834,2024-08-15,2024-08-10,84.8,85.97
P00135468,A006834,2024-09-15,2024-10-13,130.46,128.65
P00135469,A006834,2024-10-15,2024-10-15,97.35,98.4
P00135470,A006834,2024-11-15,2024-11-10,61.63,62.46
P00135471,A006834,2024-12-15,2024-12-10,56.65,56.7
P00135472,A006834,2025-01-15,2025-01-11,89.41,91.17
P00135473,A006834,2025-02-15,2025-02-14,75.09,77.32
P00135474,A006834,2025-03-15,2025-03-14,60.8,61.52
P00135475,A006834,2025-04-15,2025-04-15,100.62,104.22
P00135476,A006834,2025-05-15,2025-05-11,89.64,91.5
P00135477,A006834,2025-06-15,2025-06-12,50.0,51.59
P00135478,A006834,2025-07-15,2025-07-10,119.18,117.04
P00135479,A006834,2025-08-15,2025-08-15,74.2,77.51
P00135480,A006834,2025-09-15,2025-09-10,70.65,70.4
P00135481,A006834,2025-10-15,2025-10-15,86.98,85.41
P00135482,A006834,2025-11-15,2025-11-12,78.47,78.46
P00135483,A006834,2025-12-15,2025-12-14,97.34,98.88
P00135484,A006835,2024-01-15,2024-01-10,385.33,397.75
P00135485,A006835,2024-02-15,2024-02-14,139.97,146.22
P00135486,A006835,2024-03-15,2024-03-12,248.95,250.33
P00135487,A006835,2024-04-15,2024-04-14,231.64,241.56
P00135488,A006835,2024-05-15,2024-05-14,238.7,238.4
P00135489,A006835,2024-06-15,2024-06-14,125.81,132.03
P00135490,A006835,2024-07-15,2024-07-13,289.6,303.06
P00135491,A006835,2024-08-15,2024-08-10,347.6,355.45
P00135492,A006835,2024-09-15,2024-09-12,326.74,331.8
P00135493,A006835,2024-10-15,2024-10-13,307.39,315.21
P00135494,A006835,2024-11-15,2024-11-15,345.99,356.86
P00135495,A006835,2024-12-15,2024-12-13,408.73,402.64
P00135496,A006835,2025-01-15,2025-01-12,193.32,197.11
P00135497,A006835,2025-02-15,2025-02-10,241.34,240.6
P00135498,A006835,2025-03-15,2025-03-12,410.61,420.48
P00135499,A006835,2025-04-15,2025-04-11,357.09,357.91
P00135500,A006835,2025-05-15,2025-05-27,429.02,443.87
P00135501,A006835,2025-06-15,2025-06-10,141.54,142.0
P00135502,A006835,2025-07-15,2025-07-13,312.41,325.34
P00135503,A006835,2025-08-15,2025-08-14,210.82,220.86
P00135504,A006835,2025-09-15,2025-09-15,406.86,409.68
P00135505,A006835,2025-10-15,2025-10-12,118.29,116.95
P00135506,A006835,2025-11-15,2025-11-15,298.99,303.26
P00135507,A006835,2025-12-15,2025-12-14,210.3,208.87
P00135508,A006836,2024-01-15,2024-01-10,183.78,187.36
P00135509,A006836,2024-02-15,2024-02-14,159.65,159.65
P00135510,A006836,2024-03-15,2024-03-12,109.17,110.15
P00135511,A006836,2024-04-15,2024-04-12,339.7,352.16
P00135512,A006836,2024-05-15,2024-05-14,232.3,242.29
P00135513,A006836,2024-06-15,2024-06-13,308.33,322.52
P00135514,A006836,2024-07-15,2024-07-14,160.73,158.44
P00135515,A006836,2024-08-15,2024-08-11,231.49,234.01
P00135516,A006836,2024-09-15,2024-09-14,299.54,304.96
P00135517,A006836,2024-10-15,2024-10-15,304.36,307.81
P00135518,A006836,2024-11-15,2024-11-11,325.84,324.39
P00135519,A006836,2024-12-15,2024-12-14,289.59,286.61
P00135520,A006836,2025-01-15,2025-01-15,127.12,63.61
P00135521,A006836,2025-02-15,2025-02-13,306.44,315.33
P00135522,A006836,2025-03-15,2025-03-15,213.74,216.72
P00135523,A006836,2025-04-15,2025-04-12,333.97,334.95
P00135524,A006836,2025-05-15,2025-05-15,161.38,165.75
P00135525,A006836,2025-06-15,2025-06-13,105.47,105.88
P00135526,A006836,2025-07-15,2025-07-11,207.28,212.71
P00135527,A006836,2025-08-15,2025-08-10,218.08,178.47
P00135528,A006836,2025-09-15,2025-09-14,219.98,217.17
P00135529,A006836,2025-10-15,2025-10-13,235.18,230.77
P00135530,A006836,2025-11-15,2025-11-12,332.76,345.64
P00135531,A006836,2025-12-15,2025-12-10,170.32,174.21
P00135532,A006837,2024-01-15,2024-01-10,273.9,269.15
P00135533,A006837,2024-02-15,2024-02-13,262.48,225.53
P00135534,A006837,2024-03-15,2024-03-11,227.81,201.71
P00135535,A006837,2024-04-15,2024-04-11,717.75,721.37
P00135536,A006837,2024-05-15,2024-05-11,648.65,642.46
P00135537,A006837,2024-06-15,2024-06-11,288.32,301.31
P00135538,A006837,2024-07-15,2024-07-13,603.91,618.31
P00135539,A006837,2024-08-15,2024-08-13,673.86,686.61
P00135540,A006837,2024-09-15,2024-09-12,398.23,399.59
P00135541,A006837,2024-10-15,2024-10-10,450.37,460.95
P00135542,A006837,2024-11-15,2024-11-14,398.08,392.5
P00135543,A006837,2024-12-15,2024-12-10,840.21,865.41
P00135544,A006837,2025-01-15,2025-01-10,495.14,200.74
P00135545,A006837,2025-02-15,2025-02-12,629.99,205.29
P00135546,A006837,2025-03-15,2025-03-13,595.28,603.62
P00135547,A006837,2025-04-15,2025-04-11,435.33,443.06
P00135548,A006837,2025-05-15,2025-05-14,806.69,481.67
P00135549,A006837,2025-06-15,2025-06-10,292.82,297.99
P00135550,A006837,2025-07-15,2025-08-07,846.62,869.89
P00135551,A006837,2025-08-15,2025-08-12,365.15,360.92
P00135552,A006837,2025-09-15,2025-09-15,251.12,250.49
P00135553,A006837,2025-10-15,2025-10-13,328.84,275.36
P00135554,A006837,2025-11-15,2025-11-13,442.17,440.76
P00135555,A006837,2025-12-15,2025-12-11,246.63,151.79
P00135556,A006838,2024-01-15,2024-01-13,123.25,126.02
P00135557,A006838,2024-02-15,2024-02-12,188.69,190.17
P00135558,A006838,2024-03-15,2024-03-11,270.53,266.45
P00135559,A006838,2024-04-15,2024-04-14,71.18,73.88
P00135560,A006838,2024-05-15,2024-05-13,248.02,252.63
P00135561,A006838,2024-06-15,2024-07-14,189.55,194.78
P00135562,A006838,2024-07-15,2024-07-11,177.64,182.79
P00135563,A006838,2024-08-15,2024-08-15,243.12,242.74
P00135564,A006838,2024-09-15,2024-09-15,98.52,99.03
P00135565,A006838,2024-10-15,2024-10-14,210.54,210.47
P00135566,A006838,2024-11-15,2024-12-23,102.43,105.93
P00135567,A006838,2024-12-15,2024-12-17,154.26,160.95
P00135568,A006838,2025-01-15,2025-01-15,96.79,97.47
P00135569,A006838,2025-02-15,2025-02-10,138.75,145.64
P00135570,A006838,2025-03-15,2025-03-11,240.51,243.33
P00135571,A006838,2025-04-15,2025-04-10,133.97,134.45
P00135572,A006838,2025-05-15,2025-05-15,191.51,199.92
P00135573,A006838,2025-06-15,2025-06-12,230.06,236.17
P00135574,A006838,2025-07-15,2025-07-11,147.22,145.3
P00135575,A006838,2025-08-15,2025-08-13,246.87,242.28
P00135576,A006838,2025-09-15,2025-09-11,75.45,78.77
P00135577,A006838,2025-10-15,2025-10-31,149.42,155.1
P00135578,A006838,2025-11-15,2025-11-12,225.62,234.8
P00135579,A006838,2025-12-15,2025-12-10,202.99,207.13
P00135580,A006839,2024-01-15,2024-01-11,443.14,458.38
P00135581,A006839,2024-02-15,2024-02-10,797.0,804.63
P00135582,A006839,2024-03-15,2024-03-14,819.84,832.04
P00135583,A006839,2024-04-15,2024-04-14,991.88,975.83
P00135584,A006839,2024-05-15,2024-05-15,858.8,889.8
P00135585,A006839,2024-06-15,2024-06-23,554.92,577.57
P00135586,A006839,2024-07-15,2024-07-14,368.14,371.72
P00135587,A006839,2024-08-15,2024-08-11,991.74,1036.08
P00135588,A006839,2024-09-15,2024-09-15,840.34,855.95
P00135589,A006839,2024-10-15,2024-11-18,282.94,291.42
P00135590,A006839,2024-11-15,2024-11-11,526.25,520.39
P00135591,A006839,2024-12-15,2024-12-12,286.39,298.93
P00135592,A006839,2025-01-15,2025-01-11,450.63,464.11
P00135593,A006839,2025-02-15,2025-02-14,999.7,1005.2
P00135594,A006839,2025-03-15,2025-03-11,369.23,253.07
P00135595,A006839,2025-04-15,2025-04-11,739.39,349.89
P00135596,A006839,2025-05-15,2025-05-23,527.46,343.25
P00135597,A006839,2025-06-15,2025-06-13,622.51,630.31
P00135598,A006839,2025-07-15,2025-08-09,340.12,342.94
P00135599,A006839,2025-08-15,2025-08-17,395.7,405.21
P00135600,A006839,2025-09-15,2025-09-10,254.66,262.88
P00135601,A006839,2025-10-15,2025-10-10,533.43,558.4
P00135602,A006839,2025-11-15,2025-11-10,329.47,337.58
P00135603,A006839,2025-12-15,2025-12-15,913.82,902.94
P00135604,A006840,2024-01-15,2024-01-10,108.51,109.58
P00135605,A006840,2024-02-15,2024-03-01,155.74,159.65
P00135606,A006840,2024-03-15,2024-03-10,153.66,150.92
P00135607,A006840,2024-04-15,2024-04-15,149.84,157.31
P00135608,A006840,2024-05-15,2024-05-11,103.28,106.01
P00135609,A006840,2024-06-15,2024-06-13,148.87,147.73
P00135610,A006840,2024-07-15,2024-07-11,132.09,131.85
P00135611,A006840,2024-08-15,2024-08-15,109.31,113.11
P00135612,A006840,2024-09-15,2024-09-14,162.9,165.4
P00135613,A006840,2024-10-15,2024-10-14,146.57,151.29
P00135614,A006840,2024-11-15,2024-11-14,76.43,79.79
P00135615,A006840,2024-12-15,2024-12-14,94.34,95.52
P00135616,A006840,2025-01-15,2025-01-13,118.08,117.02
P00135617,A006840,2025-02-15,2025-02-15,115.69,72.25
P00135618,A006840,2025-03-15,2025-03-13,146.4,152.01
P00135619,A006840,2025-04-15,2025-04-12,60.9,62.64
P00135620,A006840,2025-05-15,2025-05-15,113.55,114.61
