account_id,customer_record_id,open_date,credit_limit,current_balance,product_type,status
A008389,C004125,2023-11-26,11144.77,2322.79,Revolving Credit,Open
A008390,C004127,2024-04-09,30732.47,10339.24,Fleet Card,Open
A008391,C004127,2023-12-17,18582.78,4424.3,Fleet Card,Open
A008392,C004127,2023-11-13,51868.93,31306.48,Commercial Card,Open
A008393,C004127,2024-03-09,14922.26,7257.05,Commercial Card,Open
A008394,C004127,2023-10-31,36190.79,10580.08,Fleet Card,Open
A008395,C004128,2023-08-30,17332.69,10995.07,Commercial Card,Open
A008396,C004130,2024-09-24,3688.66,2193.13,Commercial Card,Open
A008397,C004130,2023-09-21,2878.56,1488.54,Commercial Card,Open
A008398,C004130,2024-08-11,6560.7,2067.84,Revolving Credit,Open
A008399,C004130,2023-11-08,5229.43,3553.62,Revolving Credit,Open
A008400,C004131,2024-03-05,4764.56,2523.86,Revolving Credit,Open
A008401,C004132,2023-10-21,14241.02,4182.96,Commercial Card,Open
A008402,C004132,2024-08-14,10703.41,1141.44,Commercial Card,Open
A008403,C004132,2023-02-23,15735.15,7062.36,Commercial Card,Open
A008404,C004132,2025-03-08,14624.76,4816.43,Commercial Card,Closed
A008405,C004133,2023-02-10,9111.7,2656.74,Revolving Credit,Open
A008406,C004133,2023-08-29,13232.01,4973.65,Commercial Card,Open
A008407,C004134,2024-05-13,9918.5,2541.77,Commercial Card,Open
A008408,C004134,2024-12-25,4861.17,1380.83,Revolving Credit,Open
A008409,C004134,2023-07-28,9958.99,6543.04,Fleet Card,Open
A008410,C004135,2024-09-25,5193.53,2691.41,Revolving Credit,Open
A008411,C004135,2025-02-17,7727.63,3553.36,Commercial Card,Open
A008412,C004135,2023-07-22,8980.73,2276.47,Revolving Credit,Open
A008413,C004135,2023-06-25,9180.34,3832.59,Revolving Credit,Closed
A008414,C004136,2025-02-27,27777.55,18325.62,Revolving Credit,Open
A008415,C004136,2023-05-07,9187.31,2041.37,Commercial Card,Open
A008416,C004136,2024-01-02,11706.92,3610.01,Revolving Credit,Open
A008417,C004137,2024-06-16,10494.48,1838.99,Commercial Card,Closed
A008418,C004137,2023-11-24,20335.03,2302.81,Revolving Credit,Open
A008419,C004137,2023-02-14,22935.43,3934.83,Fleet Card,Open
A008420,C004138,2025-03-13,28570.26,18177.94,Fleet Card,Open
A008421,C004139,2023-12-31,7058.1,1222.71,Commercial Card,Open
A008422,C004140,2023-10-03,5969.58,3667.81,Fleet Card,Open
A008423,C004140,2023-10-29,3730.53,1003.71,Commercial Card,Open
A008424,C004141,2024-05-18,60302.57,12558.96,Fleet Card,Open
A008425,C004142,2023-11-30,4818.25,486.63,Revolving Credit,Open
A008426,C004142,2024-12-27,12491.26,3817.4,Revolving Credit,Open
A008427,C004142,2024-08-07,16443.49,4493.05,Commercial Card,Open
A008428,C004142,2024-10-13,14414.17,6914.55,Commercial Card,Open
A008429,C004142,2024-07-29,11651.65,4911.56,Fleet Card,Open
A008430,C004143,2023-11-02,15661.68,6358.62,Fleet Card,Open
A008431,C004143,2024-07-06,5413.81,4344.44,Revolving Credit,Open
A008432,C004144,2023-11-20,4294.03,1910.78,Revolving Credit,Open
A008433,C004145,2023-07-29,2939.31,975.78,Revolving Credit,Open
A008434,C004145,2024-08-21,5801.17,1582.11,Revolving Credit,Open
A008435,C004145,2024-07-28,3331.1,1770.15,Revolving Credit,Open
A008436,C004145,2024-02-17,3419.99,1740.16,Fleet Card,Open
A008437,C004146,2023-11-12,27649.49,15484.76,Revolving Credit,Open
A008438,C004147,2024-06-08,19669.75,6603.3,Revolving Credit,Open
A008439,C004148,2024-03-10,12837.89,7994.73,Revolving Credit,Open
A008440,C004148,2024-09-15,4820.77,2102.86,Fleet Card,Open
A008441,C004148,2025-03-09,7016.52,2362.19,Fleet Card,Open
A008442,C004149,2025-01-17,6879.88,1415.55,Fleet Card,Open
A008443,C004149,2024-02-01,18914.52,11696.23,Fleet Card,Open
A008444,C004150,2023-12-15,5068.12,3625.21,Revolving Credit,Closed
A008445,C004150,2023-04-01,2681.83,1269.33,Fleet Card,Closed
A008446,C004151,2023-07-23,5604.77,1840.91,Commercial Card,Open
A008447,C004151,2025-03-04,18917.99,14790.1,Revolving Credit,Open
A008448,C004151,2023-12-24,13683.72,6089.14,Revolving Credit,Open
A008449,C004151,2023-02-23,8969.14,1649.18,Fleet Card,Open
A008450,C004152,2023-12-16,34567.16,12173.45,Commercial Card,Open
A008451,C004152,2024-12-04,9916.73,5869.58,Fleet Card,Open
A008452,C004152,2023-10-31,9620.5,3898.8,Fleet Card,Open
A008453,C004153,2024-08-23,9542.96,6627.01,Fleet Card,Open
A008454,C004153,2024-06-01,11524.56,2707.85,Fleet Card,Open
A008455,C004154,2023-12-16,2500.0,1630.86,Commercial Card,Open
A008456,C004155,2024-09-06,4510.2,2137.51,Fleet Card,Open
A008457,C004154,2023-08-18,2863.3,1430.52,Commercial Card,Open
A008458,C004155,2024-03-30,3059.78,616.2,Revolving Credit,Open
A008459,C004156,2023-12-10,31831.18,19291.78,Commercial Card,Open
A008460,C004157,2024-03-11,6131.67,2935.98,Commercial Card,Closed
A008461,C004157,2024-06-17,3000.71,2124.5,Fleet Card,Open
A008462,C004158,2023-09-28,2626.58,286.56,Fleet Card,Open
A008463,C004158,2025-02-03,5081.35,916.58,Revolving Credit,Open
A008464,C004159,2024-02-27,5882.7,850.33,Fleet Card,Open
A008465,C004159,2024-02-14,6549.85,3692.66,Revolving Credit,Open
A008466,C004159,2023-08-05,5243.21,3408.6,Revolving Credit,Open
A008467,C004160,2024-11-27,40286.27,10178.41,Fleet Card,Open
A008468,C004160,2023-04-28,53842.75,8722.66,Commercial Card,Open
A008469,C004160,2023-03-31,15357.15,4427.56,Revolving Credit,Open
A008470,C004161,2024-06-05,3177.51,1510.08,Fleet Card,Open
A008471,C004161,2023-06-20,4765.74,2410.23,Fleet Card,Open
A008472,C004161,2023-12-12,5207.21,1844.74,Fleet Card,Open
A008473,C004161,2024-04-04,6013.68,3217.63,Fleet Card,Open
A008474,C004161,2024-05-10,4014.45,1513.42,Revolving Credit,Open
A008475,C004162,2025-02-06,12307.13,4822.94,Revolving Credit,Open
A008476,C004162,2024-10-23,32044.9,15235.53,Fleet Card,Open
A008477,C004163,2024-09-01,55186.54,15066.35,Commercial Card,Open
A008478,C004163,2023-06-10,35297.54,23848.3,Commercial Card,Open
A008479,C004165,2024-05-02,8365.15,3988.47,Revolving Credit,Open
A008480,C004165,2023-07-30,2500.0,418.35,Fleet Card,Open
A008481,C004166,2023-02-21,5363.3,3128.24,Commercial Card,Open
A008482,C004166,2023-06-14,3183.08,1341.73,Fleet Card,Open
A008483,C004167,2023-01-31,35095.99,18482.99,Commercial Card,Open
A008484,C004167,2023-07-30,37504.65,4573.44,Fleet Card,Open
A008485,C004167,2023-08-09,14085.89,5307.73,Revolving Credit,Open
A008486,C004168,2024-07-28,3891.9,2632.13,Revolving Credit,Open
A008487,C004168,2025-02-18,10081.5,5073.86,Revolving Credit,Open
A008488,C004169,2024-11-22,3268.46,1749.99,Revolving Credit,Open
A008489,C004170,2023-04-07,7276.87,4033.74,Fleet Card,Open
A008490,C004169,2025-03-03,4778.84,1567.82,Revolving Credit,Open
A008491,C004169,2024-12-25,4271.96,2081.0,Revolving Credit,Open
A008492,C004171,2024-08-07,13370.79,4210.73,Fleet Card,Open
A008493,C004171,2024-08-19,7493.82,3292.36,Commercial Card,Open
A008494,C004171,2024-05-31,7748.79,2030.03,Fleet Card,Closed
A008495,C004172,2023-04-11,6131.34,3498.99,Fleet Card,Open
A008496,C004172,2024-11-08,8381.16,5680.93,Fleet Card,Open
A008497,C004173,2023-11-27,5002.28,2510.01,Fleet Card,Open
A008498,C004174,2023-08-26,17052.95,9818.22,Revolving Credit,Open
A008499,C004175,2023-02-06,4995.06,2248.69,Revolving Credit,Open
A008500,C004175,2024-07-09,7301.1,4309.72,Revolving Credit,Open
A008501,C004175,2023-01-17,3967.92,1802.03,Revolving Credit,Open
A008502,C004176,2024-07-04,8031.56,2574.23,Fleet Card,Open
A008503,C004176,2024-09-24,20922.95,17345.86,Commercial Card,Open
A008504,C004176,2024-09-03,5529.78,3107.49,Revolving Credit,Open
A008505,C004177,2023-03-05,34274.21,6722.25,Commercial Card,Open
A008506,C004177,2023-12-04,40236.03,19900.3,Fleet Card,Open
A008507,C004179,2024-10-27,8631.58,2953.81,Fleet Card,Open
A008508,C004179,2024-04-05,23436.72,5900.41,Revolving Credit,Open
A008509,C004179,2023-03-01,17526.39,9088.24,Fleet Card,Open
A008510,C004180,2024-02-22,16604.19,10970.35,Fleet Card,Open
A008511,C004181,2024-07-01,12895.1,6238.41,Commercial Card,Open
A008512,C004181,2023-02-20,15058.31,4258.97,Commercial Card,Open
A008513,C004181,2024-05-13,8043.14,890.63,Fleet Card,Open
A008514,C004181,2024-11-01,17086.7,3154.94,Revolving Credit,Open
A008515,C004182,2023-01-26,7569.97,3595.9,Commercial Card,Open
A008516,C004182,2023-10-27,11276.32,2708.68,Commercial Card,Open
A008517,C004184,2025-01-17,2500.0,1014.78,Fleet Card,Open
A008518,C004185,2023-02-18,73791.9,40960.51,Fleet Card,Open
A008519,C004185,2024-02-28,9511.87,4458.98,Revolving Credit,Open
A008520,C004186,2025-02-07,8769.46,2913.22,Revolving Credit,Open
A008521,C004186,2023-03-20,15257.66,9347.75,Commercial Card,Open
A008522,C004188,2023-04-09,4797.48,2679.82,Fleet Card,Open
A008523,C004187,2024-11-21,5677.69,1546.85,Commercial Card,Open
A008524,C004189,2023-04-08,7453.81,1461.81,Revolving Credit,Open
A008525,C004189,2023-09-30,7559.82,2758.41,Revolving Credit,Open
A008526,C004190,2024-10-10,41963.11,3384.32,Commercial Card,Open
A008527,C004190,2024-10-06,42204.41,14643.51,Fleet Card,Open
A008528,C004191,2023-05-16,5821.2,2864.95,Revolving Credit,Open
A008529,C004191,2023-06-25,6100.3,3155.33,Revolving Credit,Open
A008530,C004192,2023-06-22,10998.36,4671.85,Revolving Credit,Open
A008531,C004192,2023-10-15,2545.33,1329.63,Revolving Credit,Open
A008532,C004192,2023-10-15,10941.52,4853.79,Fleet Card,Open
A008533,C004192,2025-03-05,10781.53,3207.38,Fleet Card,Open
A008534,C004192,2023-08-15,7481.91,5334.2,Fleet Card,Open
A008535,C004193,2023-04-01,6222.91,2378.13,Fleet Card,Open
A008536,C004193,2024-02-10,12131.78,4166.34,Revolving Credit,Open
A008537,C004193,2023-07-13,5483.25,2685.73,Commercial Card,Open
A008538,C004194,2023-09-14,9731.96,6667.93,Commercial Card,Open
A008539,C004194,2024-09-21,10892.38,5020.84,Fleet Card,Open
A008540,C004195,2023-03-23,10162.49,7740.04,Commercial Card,Open
A008541,C004195,2024-12-04,2752.35,1714.79,Commercial Card,Open
A008542,C004196,2024-09-04,5630.91,2396.5,Fleet Card,Open
A008543,C004196,2024-05-03,2532.93,1313.23,Commercial Card,Open
A008544,C004197,2023-05-01,23510.41,5377.69,Commercial Card,Open
A008545,C004197,2023-08-12,19554.58,7076.83,Commercial Card,Open
A008546,C004197,2023-05-31,16100.13,5244.36,Commercial Card,Open
A008547,C004197,2024-03-16,21436.97,9511.68,Fleet Card,Open
A008548,C004198,2025-02-19,6635.99,2343.57,Commercial Card,Open
A008549,C004198,2023-05-13,6725.78,1581.55,Commercial Card,Open
A008550,C004198,2024-05-21,2546.21,1512.57,Commercial Card,Open
A008551,C004200,2024-03-20,3558.24,1685.62,Fleet Card,Open
A008552,C004201,2024-12-12,2602.76,961.24,Fleet Card,Open
A008553,C004201,2023-01-06,2500.0,1596.01,Commercial Card,Open
A008554,C004201,2023-08-22,3364.84,2655.49,Fleet Card,Open
A008555,C004202,2024-03-08,17836.11,3387.62,Fleet Card,Open
A008556,C004202,2024-06-15,29233.05,12687.8,Revolving Credit,Open
A008557,C004202,2023-12-21,6839.43,2841.45,Fleet Card,Open
A008558,C004202,2025-01-29,28782.98,20355.44,Commercial Card,Open
A008559,C004203,2023-03-23,15502.99,7823.18,Commercial Card,Open
A008560,C004203,2023-07-28,16561.59,4606.05,Commercial Card,Open
A008561,C004203,2023-11-30,14978.75,5415.85,Fleet Card,Open
A008562,C004204,2024-07-04,3618.12,1896.6,Commercial Card,Open
A008563,C004204,2024-05-08,5003.04,1236.98,Fleet Card,Open
A008564,C004205,2023-07-31,9255.22,4674.21,Revolving Credit,Open
A008565,C004207,2023-08-27,6487.4,3929.88,Revolving Credit,Open
A008566,C004206,2023-10-01,6859.39,2809.96,Commercial Card,Open
A008567,C004207,2023-07-04,3106.24,1643.29,Commercial Card,Open
A008568,C004208,2025-01-23,3349.97,377.0,Commercial Card,Open
A008569,C004208,2023-07-18,10365.13,4602.0,Commercial Card,Open
A008570,C004208,2023-10-01,4424.19,2742.47,Fleet Card,Open
A008571,C004208,2023-02-21,2927.19,1148.73,Fleet Card,Open
A008572,C004208,2023-03-22,8667.34,5410.16,Revolving Credit,Open
A008573,C004209,2023-01-17,13717.94,5878.45,Commercial Card,Open
A008574,C004209,2023-11-03,26688.73,12137.71,Commercial Card,Open
A008575,C004209,2023-08-05,31979.03,3683.8,Revolving Credit,Open
A008576,C004210,2024-10-31,15729.35,9703.37,Commercial Card,Open
A008577,C004210,2023-12-20,13560.94,6218.85,Fleet Card,Open
A008578,C004210,2024-06-29,7795.97,994.92,Commercial Card,Open
A008579,C004212,2024-09-30,16254.66,10733.32,Commercial Card,Open
A008580,C004212,2024-10-27,22166.19,5951.49,Commercial Card,Open
A008581,C004211,2023-05-24,7895.45,4934.75,Fleet Card,Open
A008582,C004211,2023-05-26,11882.78,8706.66,Commercial Card,Open
A008583,C004213,2023-06-04,4317.77,1956.19,Revolving Credit,Open
A008584,C004213,2024-02-09,16907.68,9726.26,Revolving Credit,Open
A008585,C004214,2023-08-21,6247.08,3577.27,Fleet Card,Open
A008586,C004214,2025-02-27,15291.71,7206.3,Fleet Card,Open
A008587,C004215,2024-06-23,9569.72,3698.81,Revolving Credit,Open
A008588,C004215,2023-03-26,14450.56,2341.61,Commercial Card,Open
A008589,C004216,2023-12-27,10406.51,3062.1,Revolving Credit,Open
A008590,C004216,2024-02-14,13392.51,4305.52,Revolving Credit,Open
A008591,C004216,2024-09-23,5001.56,3575.39,Commercial Card,Open
A008592,C004216,2025-02-16,4911.02,2272.58,Commercial Card,Open
A008593,C004218,2023-03-26,3065.28,843.05,Revolving Credit,Open
A008594,C004218,2024-10-31,3196.21,860.42,Fleet Card,Open
A008595,C004218,2025-02-20,2500.0,624.58,Fleet Card,Open
A008596,C004217,2023-02-19,5728.02,2268.71,Fleet Card,Closed
A008597,C004219,2025-01-10,11160.51,5289.04,Fleet Card,Open
A008598,C004219,2023-01-04,11491.23,7827.8,Fleet Card,Open
A008599,C004219,2024-08-30,4490.21,1763.43,Commercial Card,Open
A008600,C004221,2023-09-14,3132.24,777.17,Revolving Credit,Open
A008601,C004222,2023-10-14,125000.0,66546.11,Revolving Credit,Open
A008602,C004223,2024-05-10,103589.48,32737.18,Fleet Card,Closed
A008603,C004222,2024-11-01,93919.04,58444.58,Revolving Credit,Open
A008604,C004224,2023-06-09,7434.86,2619.72,Commercial Card,Closed
A008605,C004225,2024-12-10,2851.83,870.08,Fleet Card,Open
A008606,C004225,2023-07-14,3055.07,1487.29,Commercial Card,Open
A008607,C004225,2023-12-02,4325.12,1390.6,Commercial Card,Open
A008608,C004225,2023-02-05,2637.38,673.31,Commercial Card,Open
A008609,C004226,2023-11-19,6893.84,1402.3,Commercial Card,Open
A008610,C004226,2025-03-04,6495.78,2193.1,Revolving Credit,Open
A008611,C004226,2023-12-01,4650.61,1994.25,Commercial Card,Open
A008612,C004227,2024-07-06,3183.71,1191.0,Revolving Credit,Open
A008613,C004227,2024-07-16,9997.47,1776.92,Commercial Card,Open
A008614,C004228,2023-03-18,11992.18,8868.57,Commercial Card,Open
A008615,C004229,2023-01-09,11211.3,2620.06,Commercial Card,Open
A008616,C004229,2023-11-02,10361.8,4777.06,Commercial Card,Open
A008617,C004230,2023-08-14,24181.01,13868.16,Revolving Credit,Open
A008618,C004230,2024-04-01,26893.72,15741.16,Commercial Card,Open
A008619,C004231,2024-08-04,2979.1,518.5,Revolving Credit,Open
A008620,C004232,2023-06-22,8677.02,3052.2,Revolving Credit,Open
A008621,C004233,2023-10-12,18236.04,4735.69,Fleet Card,Open
A008622,C004233,2024-08-19,11725.14,5536.11,Commercial Card,Open
A008623,C004235,2024-07-28,5955.19,2558.69,Revolving Credit,Open
A008624,C004236,2023-12-31,7363.91,6544.1,Fleet Card,Open
A008625,C004236,2023-05-29,11125.91,4089.92,Fleet Card,Open
A008626,C004236,2024-07-22,3416.25,1167.5,Fleet Card,Open
A008627,C004236,2023-08-01,6405.36,2355.87,Commercial Card,Open
A008628,C004236,2024-02-04,9242.86,4336.76,Commercial Card,Open
A008629,C004237,2024-07-24,25692.76,13056.96,Revolving Credit,Open
A008630,C004237,2024-05-15,14435.74,8274.19,Commercial Card,Open
A008631,C004238,2024-09-11,5428.66,3099.11,Commercial Card,Open
A008632,C004238,2023-12-04,8390.02,3627.86,Fleet Card,Open
A008633,C004238,2023-07-30,7197.2,1844.14,Commercial Card,Open
A008634,C004238,2023-10-07,5410.78,3091.21,Revolving Credit,Open
A008635,C004238,2023-10-25,7694.49,3760.23,Revolving Credit,Open
A008636,C004239,2023-10-21,13899.82,8901.51,Fleet Card,Open
A008637,C004239,2024-04-07,42184.55,17150.99,Revolving Credit,Open
A008638,C004241,2024-01-06,17257.03,5971.28,Revolving Credit,Open
A008639,C004241,2024-12-20,16361.61,5479.67,Fleet Card,Open
A008640,C004241,2023-11-04,12841.76,7497.38,Revolving Credit,Open
A008641,C004242,2024-05-24,10117.51,3842.21,Commercial Card,Open
A008642,C004243,2024-05-15,12160.63,8025.27,Commercial Card,Open
A008643,C004243,2024-01-05,3447.45,1549.72,Commercial Card,Open
A008644,C004244,2024-11-22,4470.93,672.64,Fleet Card,Open
A008645,C004244,2024-06-23,7230.19,2781.78,Commercial Card,Open
A008646,C004246,2024-02-09,8988.36,3365.82,Fleet Card,Open
A008647,C004245,2024-12-16,4725.05,3167.33,Commercial Card,Open
A008648,C004246,2023-02-09,3022.5,1183.39,Commercial Card,Open
A008649,C004246,2023-12-17,7396.38,3577.81,Commercial Card,Open
A008650,C004247,2024-10-04,12771.51,2228.42,Commercial Card,Open
A008651,C004247,2024-11-26,24262.0,13017.81,Fleet Card,Open
A008652,C004247,2025-01-16,5379.55,2221.34,Fleet Card,Open
A008653,C004248,2024-06-07,9337.14,2739.15,Revolving Credit,Open
A008654,C004248,2025-03-15,15925.11,5174.04,Commercial Card,Open
A008655,C004249,2023-08-20,5214.94,2301.42,Revolving Credit,Open
A008656,C004251,2023-12-25,4143.34,2290.25,Fleet Card,Open
A008657,C004251,2024-04-22,3993.21,1618.92,Fleet Card,Open
A008658,C004251,2023-11-06,3036.92,1199.08,Commercial Card,Open
A008659,C004251,2023-06-22,6533.74,2631.54,Commercial Card,Open
A008660,C004251,2023-03-04,2522.99,1292.11,Fleet Card,Open
A008661,C004252,2024-03-17,4787.8,1663.27,Revolving Credit,Open
A008662,C004252,2023-03-16,4013.83,2007.97,Revolving Credit,Open
A008663,C004252,2023-10-24,6197.75,2906.93,Fleet Card,Open
A008664,C004254,2024-07-20,4040.41,934.18,Fleet Card,Open
A008665,C004255,2024-07-24,12642.61,5095.47,Commercial Card,Open
A008666,C004255,2024-04-05,20447.48,11600.43,Fleet Card,Open
A008667,C004255,2025-01-22,7597.76,3979.33,Commercial Card,Open
A008668,C004255,2024-06-09,11661.27,4902.25,Fleet Card,Closed
A008669,C004255,2023-10-16,5404.09,1449.66,Fleet Card,Open
A008670,C004256,2024-09-06,3844.4,1982.53,Commercial Card,Open
A008671,C004256,2023-03-19,2744.38,,Commercial Card,Open
A008672,C004257,2023-05-29,10011.7,2248.41,Revolving Credit,Open
A008673,C004257,2024-04-29,18591.32,8150.71,Fleet Card,Open
A008674,C004257,2024-09-17,15962.53,,Commercial Card,Open
A008675,C004257,2024-06-20,15641.23,7109.83,Commercial Card,Open
A008676,C004258,2023-09-14,15892.22,11852.55,Commercial Card,Open
A008677,C004260,2023-01-27,9555.17,7991.51,Commercial Card,Open
A008678,C004261,2023-03-11,5486.5,2164.1,Commercial Card,Open
A008679,C004261,2024-08-06,4928.9,3496.37,Fleet Card,Open
A008680,C004261,2024-02-13,2911.04,1685.75,Fleet Card,Open
A008681,C004261,2024-06-09,3092.21,2250.51,Revolving Credit,Closed
A008682,C004262,2024-07-09,6874.59,4048.73,Fleet Card,Open
A008683,C004262,2024-12-14,4628.71,2490.73,Revolving Credit,Open
A008684,C004263,2025-03-06,13484.06,2400.06,Revolving Credit,Open
A008685,C004264,2023-12-02,16499.02,9365.48,Revolving Credit,Open
A008686,C004264,2023-10-01,17580.52,9869.98,Revolving Credit,Open
A008687,C004264,2023-05-14,14430.21,4837.5,Fleet Card,Open
A008688,C004264,2023-04-12,9459.1,5431.28,Commercial Card,Open
A008689,C004264,2024-01-01,5999.38,2299.72,Revolving Credit,Open
A008690,C004265,2023-09-26,6890.47,2492.34,Commercial Card,Closed
A008691,C004267,2025-03-12,3216.59,2009.71,Commercial Card,Open
A008692,C004268,2024-07-08,7954.33,7009.57,Commercial Card,Open
A008693,C004268,2024-03-20,20347.59,2911.83,Commercial Card,Open
A008694,C004269,2023-09-02,3235.33,1409.12,Commercial Card,Open
A008695,C004269,2023-09-14,6548.52,3453.82,Commercial Card,Open
A008696,C004270,2024-05-02,21219.25,6213.29,Commercial Card,Open
A008697,C004270,2023-12-22,16170.73,6902.11,Revolving Credit,Open
A008698,C004270,2025-02-07,23151.45,3474.78,Revolving Credit,Open
A008699,C004271,2024-12-11,3618.82,1871.85,Commercial Card,Open
A008700,C004271,2024-11-04,4484.49,3091.56,Fleet Card,Open
A008701,C004271,2024-01-14,2641.6,1443.86,Fleet Card,Open
A008702,C004272,2024-10-07,3840.36,1974.86,Commercial Card,Open
A008703,C004271,2023-03-19,3208.61,1290.88,Commercial Card,Open
A008704,C004273,2023-02-16,5590.17,3338.24,Commercial Card,Open
A008705,C004273,2024-12-16,6369.24,2272.05,Revolving Credit,Open
A008706,C004273,2023-07-04,8266.9,2372.67,Revolving Credit,Open
A008707,C004274,2023-12-16,6893.87,3172.78,Commercial Card,Open
A008708,C004274,2024-04-20,6950.62,4881.94,Fleet Card,Open
